date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Up 5,Aroon Down 5,Aroon Down 7,Aroon Up 7,Aroon Down 14,Aroon Up 14,Aroon Up 21,Aroon Down 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Upper Band 3,Real Lower Band 3,Real Middle Band 3,Real Upper Band 5,Real Lower Band 5,Real Middle Band 5,Real Middle Band 7,Real Lower Band 7,Real Upper Band 7,Real Lower Band 14,Real Upper Band 14,Real Middle Band 14,Real Middle Band 21,Real Lower Band 21,Real Upper Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD_Signal,MACD_Hist,MACD,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2018-03-23,30.19,75823.0,IFRX,30.22,30.416,30.2657,29.6686,29.1867,27.3802,30.275,30.3493,30.3179,29.9974,29.5732,28.8069,30.2947,30.4126,30.4816,30.553,30.7276,31.0808,29.9021,29.0204,29.503,28.9513,27.7922,27.4935,47.9455,52.9724,54.4728,56.2883,57.281,58.7917,62.6078,54.3226,50.1883,45.1833,42.2466,37.7909,-0.66,0.47,1.11,2.66,-1.71,6.76,76.673,99.0338,93.6673,73.5698,66.3115,67.0965,-0.3592,-0.3592,-0.3592,-0.3592,-0.3592,-0.3592,-4.1089,5.9449,8.9456,12.5765,14.562,17.5834,0.9786,1.0158,1.0382,1.0966,0.9464,1.2885,0.0,33.3333,20.0,60.0,71.4286,42.8571,28.5714,35.7143,4.7619,9.5238,47.619,0.0,64.9628,57.5427,53.547,48.9341,47.0593,43.9043,1.29,3.2451,4.9489,8.1277,9.5005,11.3528,6.0734,12.0414,16.3582,23.7045,26.3905,29.1238,0.0923,0.4273,0.9531,3.1989,5.4026,11.3444,0.4345,1.5855,3.1504,9.3297,15.0073,29.1022,30.8338,29.6062,30.22,31.1145,29.7175,30.416,30.2657,29.4863,31.0451,27.8443,31.4929,29.6686,29.1867,26.3595,32.0138,27.3802,20.8299,33.9305,7.8982,8.7227,9.113,9.3124,8.9749,7.9187,14.0502,2.5604,1.0811,-0.0729,1.0083,59.7761,55.894,1.1009,58.0281,33.2886,-715630.8202,-987030.0
2018-03-26,31.16,17770.0,IFRX,30.6533,30.534,30.4229,29.7686,29.1467,27.5838,30.745,30.5973,30.5414,30.1963,29.7526,28.9827,30.9444,30.8657,30.8426,30.8013,30.9272,31.248,30.135,29.0813,29.575,28.9947,27.8183,27.6277,70.4998,64.9546,62.3575,59.7075,59.4677,59.8849,43.439,51.4855,49.4879,45.2714,42.4044,37.9192,1.3,0.59,1.1,1.4,-0.84,8.55,100.0,132.8858,144.5697,92.8486,100.8726,72.2452,0.2022,0.2022,0.2022,0.2022,0.2022,0.2022,40.9996,29.9091,24.715,19.4149,18.9354,19.7699,1.0435,1.0193,1.0366,1.047,0.9738,1.3782,0.0,0.0,0.0,40.0,57.1429,28.5714,21.4286,28.5714,0.0,4.7619,45.2381,2.381,5.1016,40.1367,45.2856,46.4169,45.5616,43.179,3.9933,4.4003,5.5608,8.2721,9.5557,11.3507,4.4226,10.3008,14.766,22.6036,25.5508,28.6018,0.2615,0.5418,1.0169,3.1704,5.3453,11.2743,0.2896,1.2684,2.7003,8.6633,14.2927,28.4093,31.4477,29.859,30.6533,31.4593,29.6087,30.534,30.4229,29.4526,31.3931,27.7884,31.7488,29.7686,29.1467,26.4596,31.8337,27.5838,21.1082,34.0595,7.0057,7.9034,8.3841,8.7861,8.5534,7.6255,14.2213,2.6187,1.0727,-0.0337,1.039,62.5867,70.1686,1.6929,59.7293,33.2139,-700256.7753,-969260.0
2018-03-27,29.17,37004.0,IFRX,30.1733,30.198,30.3443,29.8507,29.1876,27.7607,30.0033,30.1427,30.2282,30.1165,29.7547,29.0565,29.6682,29.9942,30.1949,30.4988,30.7487,31.219,30.0355,29.0874,29.5694,28.9975,27.8294,27.6731,30.214,39.2857,44.084,50.9093,53.5617,56.7225,46.1501,42.799,46.4196,44.9594,42.399,38.007,-1.44,-1.68,-0.55,1.15,0.86,7.43,-100.0,-91.4352,-127.6251,-7.2587,35.4016,48.7915,-0.9333,-0.9333,-0.9333,-0.9333,-0.9333,-0.9333,-39.572,-21.4286,-11.8321,1.8187,7.1233,13.445,0.953,0.9455,0.9815,1.041,1.0304,1.3418,66.6667,0.0,0.0,20.0,42.8571,14.2857,14.2857,21.4286,9.5238,0.0,42.8571,0.0,51.5723,8.0529,28.0098,40.9031,42.2902,41.6072,9.361,7.2312,7.3271,8.9544,9.9716,11.5453,2.9909,8.4978,13.0288,21.3498,24.5862,27.9983,0.6043,0.8635,1.3017,3.374,5.5208,11.4359,0.1931,1.0147,2.3145,8.0445,13.6121,27.7329,31.7983,28.5483,30.1733,31.5445,28.8515,30.198,30.3443,29.1068,31.5818,28.0835,31.6179,29.8507,29.1876,26.5267,31.8485,27.7607,21.5321,33.9894,7.3774,8.1871,8.7002,9.2269,9.0431,8.1224,14.3707,2.6775,1.0367,-0.1442,0.8925,61.5263,58.5164,1.9225,55.8042,33.1399,-733465.4932,-1006264.0
2018-03-28,30.23,55044.0,IFRX,30.1867,30.272,30.2957,29.9979,29.2633,27.9371,30.0317,30.1533,30.1996,30.167,29.8495,29.1714,30.0196,30.1042,30.2302,30.5119,30.7721,31.2845,30.0365,29.1006,29.5755,29.0312,27.8591,27.7483,52.0888,51.9332,52.6981,54.7354,56.0054,57.9346,58.9354,41.9048,40.6725,43.7004,41.9982,37.9959,0.04,0.37,-0.34,2.06,1.59,7.41,-47.2934,-79.7817,-78.3321,-19.2331,33.2863,47.7255,0.2404,0.2404,0.2404,0.2404,0.2404,0.2404,4.1777,3.8664,5.3962,9.4709,12.0108,15.8692,1.0013,1.0124,0.9889,1.0731,1.0555,1.3247,33.3333,100.0,0.0,100.0,100.0,0.0,7.1429,14.2857,4.7619,4.7619,40.4762,7.1429,84.5059,38.3281,6.1899,27.3327,33.9815,37.5423,20.306,14.2274,12.1573,11.15,11.4124,12.3012,1.7052,6.3431,10.74,19.5378,23.1609,27.0892,1.5329,1.8208,2.2457,4.263,6.3879,12.2936,0.1287,0.8118,1.9839,7.4699,12.9639,27.0726,31.8127,28.5607,30.1867,31.576,28.968,30.272,30.2957,29.0708,31.5206,28.4911,31.5047,29.9979,29.2633,26.5787,31.948,27.9371,21.8603,34.0139,8.3239,8.4669,8.7293,9.0341,8.8216,7.9065,14.5293,2.7367,0.9998,-0.1477,0.8521,63.8964,63.0042,2.0129,57.3315,33.0667,-710820.2729,-951220.0
2018-03-29,28.84,52212.0,IFRX,29.4133,29.918,30.0086,30.0429,29.3943,28.08,29.3583,29.676,29.8357,30.0127,29.811,29.2134,29.1176,29.3949,29.642,30.1707,30.5458,31.2155,29.8645,29.0846,29.5385,29.0296,27.8811,27.7724,32.222,38.7141,42.6469,49.3083,52.2216,55.8339,40.8456,33.78,36.8454,42.9048,41.7542,38.0171,-2.32,-1.77,-2.01,0.63,2.75,6.0,100.0,-37.2268,-37.6143,-28.9417,38.8652,48.9143,-0.2476,-0.2476,-0.2476,-0.2476,-0.2476,-0.2476,-35.556,-22.5718,-14.7062,-1.3834,4.4432,11.6679,0.9255,0.9422,0.9348,1.0223,1.1054,1.2627,100.0,66.6667,100.0,80.0,85.7143,100.0,0.0,7.1429,0.0,0.0,38.0952,4.7619,4.6659,1.2809,13.8824,32.5631,36.8756,38.8862,12.4282,10.8475,10.1187,10.2307,10.768,11.9117,11.3202,11.129,13.381,20.1109,23.3488,27.0702,1.0219,1.4566,1.9249,3.9585,6.0837,12.0009,0.9308,1.4944,2.5455,7.7813,13.1915,27.273,30.5993,28.2274,29.4133,31.5758,28.2602,29.918,30.0086,28.5234,31.4938,28.7267,31.359,30.0429,29.3943,27.102,31.6866,28.08,22.2107,33.9493,9.5038,9.3122,9.423,9.5832,9.3332,8.3536,14.6724,2.7964,0.9398,-0.2399,0.6999,54.0442,40.6121,2.1612,47.2359,32.9943,-763032.2729,-1003432.0
2018-04-02,28.68,40779.0,IFRX,29.25,29.616,29.84,29.9157,29.4557,28.2217,28.9917,29.2633,29.5036,29.831,29.7461,29.2413,28.7027,28.929,29.1909,29.851,30.3168,31.1331,29.8271,29.0636,29.5137,29.0209,27.8903,27.7921,30.2312,37.3463,41.5818,48.7096,51.7986,55.5962,41.2486,32.0837,32.5238,41.4887,41.2367,37.9669,-0.49,-1.51,-1.18,-1.78,1.29,5.95,-100.0,-87.8128,-100.6357,-98.6505,3.5573,36.6955,-0.1059,-0.1059,-0.1059,-0.1059,-0.1059,-0.1059,-39.5377,-25.3074,-16.8364,-2.5808,3.5973,11.1925,0.9832,0.95,0.9605,0.9416,1.0471,1.2618,66.6667,33.3333,80.0,60.0,71.4286,85.7143,85.7143,0.0,33.3333,0.0,35.7143,2.381,42.0547,25.2985,6.5942,23.0792,30.8865,35.9084,16.1038,13.6345,12.2834,11.3195,11.483,12.2711,6.5689,8.1287,10.7636,18.1121,21.7463,26.0212,1.5213,2.0053,2.4899,4.5157,6.634,12.5552,0.6205,1.1955,2.1818,7.2255,12.5634,26.6236,30.6421,27.8579,29.25,31.5003,27.7317,29.616,29.84,28.0827,31.5973,28.45,31.3815,29.9157,29.4557,27.3176,31.5939,28.2217,22.5934,33.8499,10.9795,10.2563,10.0969,9.9359,9.5967,8.5294,14.8125,2.8565,0.8638,-0.3039,0.5599,46.6122,36.2202,2.4796,42.1507,32.9225,-789824.0245,-1044211.0
2018-04-03,28.62,55529.0,IFRX,28.7133,29.108,29.5557,29.8314,29.5043,28.3329,28.6767,28.9313,29.1986,29.6582,29.6701,29.2598,28.5483,28.661,28.8791,29.5751,30.1037,31.0474,29.2906,28.9952,29.4521,29.0142,27.8974,27.8065,29.2158,36.7379,41.1324,48.4719,51.634,55.5055,41.5173,30.7267,28.8195,40.1737,40.7438,37.9179,-1.61,-2.54,-1.99,-1.18,1.02,4.67,-92.9648,-131.8357,-120.6486,-151.0343,-36.9886,25.5416,-0.228,-0.228,-0.228,-0.228,-0.228,-0.228,-41.5684,-26.5243,-17.7352,-3.0562,3.2679,11.0109,0.9467,0.9185,0.935,0.9604,1.037,1.195,33.3333,0.0,60.0,40.0,57.1429,71.4286,78.5714,85.7143,28.5714,0.0,33.3333,0.0,42.0547,25.2985,6.5942,23.0792,30.8865,35.9084,12.3263,11.7132,11.0553,10.759,11.0938,12.0384,5.028,6.9832,9.6875,17.2151,21.0094,25.5279,1.0142,1.6042,2.1342,4.1932,6.3181,12.2562,0.4137,0.9564,1.8701,6.7094,11.9651,25.9897,28.899,28.5276,28.7133,30.2932,27.9228,29.108,29.5557,27.7456,31.3659,28.2203,31.4426,29.8314,29.5043,27.4945,31.5141,28.3329,22.8643,33.8014,9.5829,9.5709,9.636,9.7272,9.48,8.5043,14.9506,2.917,0.7788,-0.3399,0.439,31.9134,18.9079,2.525,35.9164,32.8515,-845353.0245,-1099740.0
2018-04-04,28.9,17758.0,IFRX,28.7333,29.054,29.3714,29.8186,29.5695,28.4717,28.77,28.862,29.0346,29.534,29.6152,29.2862,28.7376,28.6929,28.8099,29.4206,29.9638,30.9897,29.2833,28.9938,29.4309,29.0136,27.9094,27.8309,42.6898,42.2281,44.4039,49.7053,52.3758,55.8501,49.0872,32.9818,27.6018,38.4686,40.0702,37.8197,0.06,-0.27,-1.29,-0.18,1.37,5.83,-100.0,-135.5851,-154.3968,-225.7455,-104.1198,2.8224,0.6083,0.6083,0.6083,0.6083,0.6083,0.6083,-14.6203,-15.5438,-11.1922,-0.5894,4.7517,11.7001,1.0021,0.9907,0.9573,0.9938,1.0498,1.2527,0.0,33.3333,40.0,20.0,42.8571,57.1429,71.4286,78.5714,23.8095,19.0476,30.9524,2.381,64.2268,42.0025,20.2952,16.3013,26.5969,33.7941,19.2707,15.5574,13.7212,12.0286,11.9427,12.4957,4.1977,6.354,9.0914,16.714,20.5973,25.2522,1.2661,1.8734,2.4193,4.4837,6.6072,12.5544,0.2758,0.7651,1.603,6.2302,11.3953,25.3709,28.9741,28.4926,28.7333,30.2476,27.8604,29.054,29.3714,27.5947,31.1481,28.181,31.4562,29.8186,29.5695,27.7394,31.3997,28.4717,23.2543,33.689,7.5781,8.3334,8.7157,9.213,9.1198,8.3108,15.0901,2.9778,0.6954,-0.3338,0.3616,24.8417,19.3969,2.2109,38.2886,32.7812,-834632.7572,-1081982.0
2018-04-05,27.33,41697.0,IFRX,28.2833,28.474,28.8243,29.6236,29.4538,28.5807,28.0683,28.2873,28.5243,29.2022,29.4116,29.2331,27.648,27.8578,28.0898,28.9045,29.567,30.7901,28.8141,28.4548,29.0625,28.9376,27.8968,27.8225,16.4128,26.2568,32.565,43.4283,48.0378,53.4713,61.3399,39.7336,30.1207,35.7529,38.9229,37.5943,-1.35,-2.9,-3.83,-2.73,-2.43,4.58,-100.0,-135.2232,-174.4749,-264.6686,-185.9541,-41.4423,-0.6667,-0.6667,-0.6667,-0.6667,-0.6667,-0.6667,-67.1744,-47.4864,-34.87,-13.1433,-3.9244,6.9426,0.9529,0.9041,0.8771,0.9092,0.9183,1.2013,0.0,100.0,20.0,100.0,100.0,42.8571,100.0,71.4286,19.0476,100.0,28.5714,0.0,85.8454,66.7405,45.2343,0.4492,15.9769,28.3511,34.5355,25.0641,20.5591,15.4031,14.2181,13.731,2.6303,4.9995,7.7525,15.5421,19.6252,24.5976,2.4141,3.0687,3.6437,5.7334,7.8626,13.8255,0.1839,0.6121,1.374,5.7852,10.8527,24.7669,29.6508,26.9159,28.2833,29.636,27.312,28.474,28.8243,27.2392,30.4094,27.5542,31.693,29.6236,29.4538,27.3936,31.514,28.5807,23.6635,33.498,8.5256,8.9597,9.2641,9.7285,9.6393,8.8064,15.2125,3.039,0.5906,-0.419,0.1716,18.9591,18.5724,1.4603,34.5229,32.7116,-848531.7572,-1123679.0
2018-04-06,27.4,29820.0,IFRX,27.8767,28.186,28.5714,29.4579,29.4243,28.6974,27.6267,27.9293,28.1682,28.9057,29.2248,29.1782,27.3486,27.4669,27.6679,28.5063,29.2327,30.6074,28.5314,28.2221,28.9161,28.8801,27.893,27.8149,19.7177,27.7791,33.4875,43.7693,48.2385,53.5616,69.5084,45.1349,32.2798,33.2312,37.8302,37.3742,-1.22,-1.44,-1.77,-2.32,-0.62,4.9,-54.1221,-85.9798,-109.8598,-183.7884,-181.2388,-52.1506,0.3209,0.3209,0.3209,0.3209,0.3209,0.3209,-60.5646,-44.4418,-33.0251,-12.4614,-3.523,7.1233,0.9574,0.9501,0.9393,0.9219,0.9779,1.2178,0.0,66.6667,0.0,80.0,85.7143,28.5714,92.8571,64.2857,14.2857,95.2381,26.1905,2.381,85.8454,66.7405,45.2343,0.4492,15.9769,28.3511,26.8227,22.0478,18.8926,14.8282,13.8653,13.5463,2.0429,4.3978,7.1241,14.962,19.1383,24.2668,1.6094,2.455,3.1232,5.3239,7.4882,13.4963,0.1226,0.4897,1.1777,5.3719,10.3359,24.1772,29.325,26.4283,27.8767,29.5403,26.8317,28.186,28.5714,26.7418,30.4011,27.0951,31.8206,29.4579,29.4243,27.2673,31.5813,28.6974,24.1437,33.2511,7.2994,8.1276,8.619,9.3599,9.3897,8.6912,15.3344,3.1005,0.4778,-0.4514,0.0264,18.8972,18.7222,0.2992,36.008,32.6427,-859213.5482,-1093859.0
2018-04-09,30.25,38379.0,IFRX,28.3267,28.5,28.5743,29.435,29.5233,28.8595,28.8133,28.6173,28.5879,29.0113,29.2999,29.2504,29.4241,28.8691,28.6607,28.8969,29.4359,30.6934,28.635,28.3594,28.922,28.8887,27.9338,27.8749,76.4891,64.7809,59.6833,55.5229,55.5742,57.0404,60.0466,39.8959,29.5707,32.315,37.3014,37.2675,1.35,1.57,0.02,-0.32,2.08,6.81,100.0,91.0445,58.8585,8.7608,1.1498,27.1056,0.7685,0.7685,0.7685,0.7685,0.7685,0.7685,52.9782,29.5619,19.3666,11.0458,11.1484,14.0807,1.0467,1.0547,1.0007,0.9895,1.0738,1.2905,100.0,33.3333,0.0,60.0,71.4286,14.2857,85.7143,57.1429,9.5238,90.4762,23.8095,0.0,41.1231,18.9399,13.316,20.4046,26.7251,32.8946,14.4989,15.9571,15.2366,13.4559,13.0056,13.0888,34.7526,23.414,19.9177,20.3549,22.4925,25.9209,1.0729,1.964,2.677,4.9436,7.1316,13.175,2.5717,2.8818,3.4995,7.4782,12.3337,26.0915,31.0473,25.6061,28.3267,30.657,26.343,28.5,28.5743,26.7342,30.4143,27.1098,31.7602,29.435,29.5233,27.4153,31.6313,28.8595,24.5901,33.129,8.1543,8.1374,8.2973,8.6753,8.6353,7.9525,15.4835,3.1624,0.4102,-0.2705,0.1397,25.7673,40.0073,0.0333,38.1666,32.5744,-834409.1142,-1055480.0
2018-04-10,30.21,31282.0,IFRX,29.2867,28.818,28.77,29.3893,29.6186,29.0371,29.755,29.1873,28.9968,29.1147,29.3623,29.3132,30.1195,29.6235,29.3009,29.2043,29.6036,30.767,29.3013,28.488,28.9892,28.9007,27.9716,27.9403,75.3671,64.2039,59.3009,55.348,55.4584,56.979,53.7388,35.7047,27.2486,31.4643,36.7978,37.1634,2.88,1.59,1.37,-0.64,2.0,7.46,57.7465,90.6824,79.8583,33.2578,17.8105,33.352,-0.2291,-0.2291,-0.2291,-0.2291,-0.2291,-0.2291,50.7341,28.4077,18.6017,10.6961,10.9167,13.958,1.1054,1.0556,1.0475,0.9793,1.0709,1.3279,66.6667,0.0,80.0,40.0,57.1429,0.0,78.5714,50.0,4.7619,85.7143,21.4286,2.381,41.1231,18.9399,13.316,20.4046,26.7251,32.8946,9.9298,12.9675,13.2407,12.6164,12.4638,12.7932,23.801,19.0274,17.3087,19.085,21.5556,25.3356,0.7153,1.5712,2.2946,4.5905,6.792,12.8613,1.7145,2.3054,2.9995,6.9441,11.7464,25.4703,31.955,26.6183,29.2867,31.3824,26.2536,28.818,28.77,26.5972,30.9428,27.1538,31.6248,29.3893,29.6186,27.5769,31.6603,29.0371,25.2004,32.8739,7.9481,8.0213,8.1949,8.603,8.5928,7.9524,15.6308,3.2247,0.3729,-0.1492,0.2237,40.7774,63.6027,-0.4221,45.6374,32.5069,-817458.9556,-1086762.0
2018-04-11,32.18,105147.0,IFRX,30.88,29.474,29.27,29.555,29.7005,29.2664,31.2017,30.308,29.8493,29.4868,29.5952,29.4594,31.7934,31.1184,30.5798,29.9435,30.0891,31.0117,30.5429,28.989,29.4323,28.9926,28.033,28.0966,88.1781,76.8822,70.2529,61.7391,59.7919,59.1939,62.3076,40.3502,30.2064,31.9248,36.8278,37.1811,4.78,3.28,3.5,2.32,1.72,9.63,100.0,124.17,163.4028,187.8828,240.1919,134.2816,0.5283,0.5283,0.5283,0.5283,0.5283,0.5283,76.3562,53.7644,40.5058,23.4782,19.5838,18.3878,1.1745,1.1135,1.122,1.0777,1.0565,1.4271,100.0,0.0,100.0,20.0,42.8571,100.0,71.4286,100.0,0.0,80.9524,19.0476,0.0,79.4451,58.9319,47.9537,37.9112,37.4281,37.9061,5.1763,8.9126,10.2096,11.1598,11.4877,12.2431,45.1897,34.4914,29.0232,24.788,25.2307,27.191,0.4769,1.2569,1.9668,4.2626,6.4686,12.5551,4.163,4.8643,5.591,9.4681,14.2071,27.8839,32.7188,29.0412,30.88,33.2011,25.7469,29.474,29.27,26.0511,32.4889,26.8999,32.2101,29.555,29.7005,27.4077,31.9932,29.2664,25.8836,32.6493,9.5424,8.7651,8.5519,8.4784,8.3352,7.6141,15.7963,3.2876,0.3871,0.0569,0.4441,62.5585,84.0655,-0.4636,52.8075,25.82,-787178.527,-981615.0
2018-04-12,33.22,137749.0,IFRX,31.87,30.652,29.9271,29.7414,29.8633,29.4979,32.3717,31.5567,30.8368,29.9754,29.9152,29.6432,33.0886,32.4785,31.8542,30.7972,30.6882,31.3311,31.677,30.8242,30.0964,29.1262,28.1904,28.2874,91.6266,81.2618,74.4822,64.6183,61.8494,60.2992,68.4943,44.435,32.9967,32.431,36.8908,37.2069,2.97,5.89,4.6,2.61,3.42,9.72,88.3323,110.3861,143.7811,229.3462,300.8206,212.8563,0.3723,0.3723,0.3723,0.3723,0.3723,0.3723,83.2532,62.5235,48.9644,29.2365,23.6988,20.5985,1.0982,1.2155,1.1607,1.0853,1.1148,1.4136,100.0,0.0,100.0,0.0,28.5714,100.0,64.2857,100.0,100.0,76.1905,16.6667,0.0,80.8677,60.7742,49.7382,39.0114,38.1505,38.2657,3.9632,7.6396,9.166,10.598,11.0986,12.0174,37.4659,31.3124,27.307,24.1561,24.7905,26.9153,0.3179,1.0056,1.6858,3.9581,6.1605,12.2561,3.0053,4.1215,5.0223,9.0218,13.7605,27.45,34.3665,29.3735,31.87,34.6382,26.6658,30.652,29.9271,25.7668,34.0874,26.5118,32.971,29.7414,29.8633,27.1232,32.6034,29.4979,26.4074,32.5883,8.0489,7.9244,7.9092,8.0305,7.9592,7.3348,15.9705,3.351,0.4486,0.246,0.6946,77.448,84.6758,-0.3315,56.2581,25.8993,-760801.0589,-843866.0
2018-04-13,32.96,38300.0,IFRX,32.7867,31.764,30.5071,29.9393,30.0481,29.6195,32.9167,32.326,31.595,30.4046,30.1967,29.8043,33.2502,33.021,32.5426,31.4169,31.1591,31.602,32.0952,31.6138,30.5054,29.2591,28.3663,28.3774,82.592,76.7198,71.5166,63.3351,61.0296,59.8838,73.4673,48.3034,35.7892,33.0205,37.0026,37.2449,2.75,5.56,4.06,2.77,3.88,5.11,50.7407,76.9351,93.2527,168.8069,231.2903,202.9771,-0.2566,-0.2566,-0.2566,-0.2566,-0.2566,-0.2566,65.1839,53.4396,43.0332,26.6702,22.0592,19.7676,1.091,1.2029,1.1405,1.0918,1.1334,1.1835,100.0,0.0,100.0,0.0,14.2857,100.0,57.1429,100.0,100.0,71.4286,14.2857,0.0,83.4132,63.7769,52.5444,40.6847,39.2394,38.8026,2.7858,6.2897,8.0167,9.9496,10.6436,11.7507,30.8051,28.4378,25.7695,23.5986,24.3909,26.6518,0.2119,0.8044,1.445,3.6754,5.8672,11.9643,2.3435,3.6372,4.6448,8.7174,13.4453,27.1364,33.6705,31.9028,32.7867,34.361,29.167,31.764,30.5071,25.9667,35.0476,26.3094,33.5692,29.9393,30.0481,27.0346,33.0616,29.6195,26.3985,32.8405,7.6938,7.7609,7.8123,8.0055,7.9665,7.3799,16.1404,3.415,0.5314,0.3309,0.8623,83.7037,82.3697,0.0918,54.2667,26.0609,-768596.6341,-882166.0
2018-04-16,34.76,27823.0,IFRX,33.6467,32.666,31.5686,30.1964,30.2719,29.7376,33.9033,33.3247,32.6582,31.0473,30.625,30.0434,34.5681,34.2553,33.7434,32.3577,31.8755,32.0148,32.9479,32.7312,32.1497,29.5101,28.6547,28.4968,91.399,84.3092,78.4477,68.0633,64.4544,61.7526,78.1596,52.392,38.845,33.7662,37.1953,37.3033,2.58,4.51,7.43,3.6,4.7,4.96,100.0,93.7929,97.6066,165.8437,236.6133,238.6018,0.7882,0.7882,0.7882,0.7882,0.7882,0.7882,82.798,68.6185,56.8954,36.1266,28.9088,23.5051,1.0802,1.1491,1.2719,1.1155,1.1564,1.1664,100.0,0.0,100.0,0.0,0.0,100.0,50.0,100.0,100.0,66.6667,100.0,19.0476,87.5441,68.7465,57.1793,43.4607,41.0502,39.6952,2.0194,5.2937,7.1285,9.4209,10.2671,11.5274,30.4049,28.5823,26.1663,23.9043,24.5663,26.7031,0.1413,0.6436,1.2386,3.4129,5.5878,11.6795,2.1274,3.4747,4.5463,8.6597,13.37,27.0553,35.2354,32.0579,33.6467,35.6387,29.6933,32.666,31.5686,27.0214,36.1157,25.8231,34.5697,30.1964,30.2719,26.6512,33.8926,29.7376,26.1554,33.3199,6.7096,6.9948,7.1407,7.4443,7.458,6.963,16.3266,3.4795,0.6506,0.4768,1.1274,85.3152,88.9,0.5028,58.6537,26.3087,-744503.2588,-854343.0
2018-04-17,36.62,116043.0,IFRX,34.78,33.948,32.8857,30.7286,30.6005,29.925,35.39,34.6427,33.9211,31.9038,31.2021,30.3635,36.3405,35.8933,35.2962,33.57,32.8142,32.565,34.2123,34.2332,33.9233,30.5144,29.2167,28.7513,95.1793,88.9586,83.3362,72.0713,67.5487,63.5499,84.1653,58.8443,43.959,35.4017,37.8254,37.4791,3.4,6.41,9.22,7.45,6.9,7.87,100.0,143.7289,141.0971,182.1968,263.5941,312.0582,0.4925,0.4925,0.4925,0.4925,0.4925,0.4925,90.3585,77.9173,66.6724,44.1425,35.0973,27.0998,1.1023,1.2122,1.3365,1.2554,1.2322,1.2737,100.0,33.3333,100.0,0.0,0.0,100.0,42.8571,100.0,100.0,61.9048,100.0,16.6667,96.1768,84.6536,74.6432,56.6626,50.4267,44.6904,1.1481,3.8811,5.7595,8.5239,9.6107,11.1291,58.9095,46.6983,39.668,30.8136,29.1631,29.1138,0.0942,0.5148,1.0616,3.1691,5.3217,11.4014,4.8332,6.1948,7.3118,11.4561,16.1483,29.8261,37.7685,31.7915,34.78,37.1015,30.7945,33.948,32.8857,28.5976,37.1739,25.2989,36.1582,30.7286,30.6005,26.0954,35.1056,29.925,25.7885,34.0615,7.4682,7.245,7.1907,7.252,7.2024,6.6821,16.5295,3.5448,0.8146,0.6561,1.4707,85.8445,86.2639,1.5643,59.4615,26.6517,-745548.6912,-738300.0
