date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Up 14,Aroon Down 14,Aroon Down 21,Aroon Up 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Upper Band 3,Real Lower Band 3,Real Middle Band 3,Real Upper Band 5,Real Lower Band 5,Real Middle Band 5,Real Upper Band 7,Real Middle Band 7,Real Lower Band 7,Real Upper Band 14,Real Lower Band 14,Real Middle Band 14,Real Upper Band 21,Real Middle Band 21,Real Lower Band 21,Real Upper Band 42,Real Middle Band 42,Real Lower Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD_Signal,MACD_Hist,MACD,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2007-11-28,12.77,14700.0,DIA.MI,12.7533,12.732,12.68,12.8693,13.0567,13.3819,12.765,12.7673,12.7257,12.7825,12.8947,13.1992,12.7796,12.747,12.7014,12.6624,12.7864,13.2658,12.7459,12.8039,13.0453,13.2801,13.3679,13.3749,52.0328,47.9521,45.6113,44.8429,46.542,48.6968,28.5159,28.3318,32.632,23.1642,16.5599,8.5171,-0.23,0.38,0.14,-0.72,-0.78,-0.18,-50.0,31.8155,39.0267,-32.1793,-66.177,-107.2272,1.0,1.0,1.0,1.0,1.0,1.0,4.0657,-4.0958,-8.7774,-10.3142,-6.916,-2.6063,0.9823,1.0307,1.0111,0.9466,0.9424,0.9861,33.3333,0.0,60.0,0.0,0.0,28.5714,0.0,64.2857,76.1905,0.0,30.9524,88.0952,16.3364,7.6203,16.678,21.0297,17.6646,12.9767,16.7982,24.8631,27.1206,27.1431,26.0151,24.6981,23.3584,21.3421,19.3674,17.7105,18.204,19.0244,0.1312,0.4009,0.6644,1.4428,2.0953,3.8871,0.1825,0.3442,0.4745,0.9414,1.4662,2.9941,12.8305,12.6762,12.7533,13.1197,12.3443,12.732,13.0845,12.68,12.2755,13.4154,12.3232,12.8693,13.7798,13.0567,12.3335,14.3203,13.3819,12.4435,2.0389,2.5256,2.7406,2.9737,3.0071,2.9524,1.4155,7.1537,-0.1358,-0.0365,-0.1722,74.5511,75.9259,-2.6024,60.1953,13.1706,-3208508.0553,5191163.0
2007-11-29,13.12,52300.0,DIA.MI,12.8933,12.876,12.7386,12.8729,13.0243,13.3845,12.9483,12.8967,12.8357,12.8159,12.9004,13.187,13.0389,12.952,12.8713,12.7499,12.8275,13.2634,12.8871,12.8503,13.0486,13.2792,13.3618,13.3736,76.9927,64.4624,58.1416,51.5537,51.0859,51.0863,41.9136,29.1042,29.9868,21.8316,16.0884,8.4901,0.42,0.72,0.41,0.05,-0.68,0.11,100.0,166.6667,104.2393,47.2834,-7.2385,-64.7493,0.8649,0.8649,0.8649,0.8649,0.8649,0.8649,53.9853,28.9247,16.2832,3.1074,2.1718,2.1725,1.0331,1.0581,1.0323,1.0038,0.9507,1.0085,100.0,33.3333,100.0,0.0,100.0,14.2857,0.0,57.1429,71.4286,4.7619,28.5714,85.7143,68.7091,32.1939,14.1156,4.5079,6.6587,7.3817,9.8205,19.3215,23.0577,25.2503,24.818,24.1173,52.9487,37.6689,30.637,23.072,21.7192,20.8015,0.0875,0.3207,0.5695,1.3397,1.9955,3.7945,0.4716,0.6253,0.7567,1.2242,1.7463,3.2728,13.2143,12.5724,12.8933,13.1916,12.5604,12.876,13.2485,12.7386,12.2286,13.4248,12.3209,12.8729,13.668,13.0243,12.3806,14.3193,13.3845,12.4497,2.2631,2.5306,2.6893,2.8891,2.9218,2.8724,1.4445,7.2133,-0.1363,-0.002,-0.1383,80.5964,85.1852,-2.5212,67.6199,11.92,-3156208.0553,5243463.0
2007-11-30,13.5,106100.0,DIA.MI,13.13,12.976,12.8971,12.9071,13.0314,13.3952,13.2517,13.1047,13.0261,12.8995,12.9437,13.1924,13.409,13.2729,13.1487,12.9168,12.9299,13.2954,13.1339,12.9205,13.1386,13.2847,13.3628,13.3747,87.5463,75.1573,67.5974,57.5872,55.407,53.4952,56.1109,34.2551,30.7934,20.9777,15.4946,8.3302,0.71,0.5,1.11,0.48,0.15,0.45,97.7273,129.0491,159.9191,109.1197,52.2869,-26.9231,0.7037,0.7037,0.7037,0.7037,0.7037,0.7037,75.0926,50.3145,35.1947,15.1744,10.8139,6.9904,1.0555,1.0385,1.0896,1.0369,1.0112,1.0345,100.0,0.0,100.0,0.0,100.0,0.0,100.0,50.0,66.6667,0.0,26.1905,83.3333,84.5054,54.8584,35.6332,9.8768,3.6186,1.7759,4.1541,12.0015,16.6769,21.6852,22.4439,22.9091,49.4665,41.1713,35.1413,26.4382,24.1292,22.1096,0.0583,0.2566,0.4881,1.2441,1.9005,3.7042,0.6944,0.8803,1.0286,1.5167,2.0432,3.5749,13.7262,12.5338,13.13,13.575,12.377,12.976,13.5462,12.8971,12.248,13.5444,12.2699,12.9071,13.6925,13.0314,12.3704,14.3248,13.3952,12.4657,3.4662,3.1675,3.0973,3.0358,2.9901,2.8679,1.4737,7.2762,-0.125,0.0452,-0.0798,84.2593,91.6667,-2.317,77.5938,11.932,-3050108.0553,5349563.0
2007-12-03,13.23,13104.0,DIA.MI,13.2833,13.082,13.0157,12.9136,13.0338,13.396,13.3017,13.1893,13.1093,12.9426,12.9617,13.1847,13.3218,13.2908,13.2085,12.9854,12.9723,13.3004,13.1451,12.9588,13.1476,13.2844,13.3621,13.3741,58.7999,59.3056,56.9357,52.5769,51.9811,51.644,65.5757,38.3757,31.4848,20.1848,14.9291,8.1741,0.46,0.53,0.83,0.09,0.05,0.03,37.2093,74.3879,97.3533,89.6732,44.2016,-33.4035,-0.2857,-0.2857,-0.2857,-0.2857,-0.2857,-0.2857,17.5998,18.6113,13.8714,5.1537,3.9622,3.2879,1.036,1.0417,1.0669,1.0068,1.0038,1.0023,66.6667,66.6667,80.0,20.0,85.7143,0.0,92.8571,42.8571,61.9048,9.5238,23.8095,80.9524,84.5054,54.8584,35.6332,9.8768,3.6186,1.7759,2.7076,9.2868,13.9056,19.8245,21.1336,22.2057,32.2414,31.8583,29.3017,24.1697,22.7206,21.4308,0.0389,0.2053,0.4184,1.1552,1.81,3.616,0.4629,0.7042,0.8816,1.4084,1.9459,3.4898,13.6026,12.964,13.2833,13.6339,12.5301,13.082,13.5516,13.0157,12.4798,13.5618,12.2653,12.9136,13.6973,13.0338,12.3703,14.3249,13.396,12.467,3.6178,3.3415,3.2489,3.1464,3.0858,2.9467,1.503,7.3357,-0.1109,0.0563,-0.0546,88.7545,89.4118,-2.0625,71.6815,11.9634,-3045989.6553,5336459.0
2007-12-04,12.9,22600.0,DIA.MI,13.21,13.104,13.0014,12.8857,13.0076,13.3793,13.11,13.1287,13.0804,12.9408,12.9496,13.1617,13.0295,13.1086,13.0992,12.9591,12.9523,13.2749,13.1353,12.9581,13.1451,13.2775,13.3533,13.3679,36.7043,44.8528,46.4819,47.1745,48.1596,49.4993,49.6088,35.2591,29.2549,18.8684,14.2948,8.0842,-0.22,0.11,-0.1,-0.39,-0.55,-0.7,-100.0,-39.7237,-7.8351,26.9862,-15.7992,-73.8847,-0.3846,-0.3846,-0.3846,-0.3846,-0.3846,-0.3846,-26.5913,-10.2944,-7.0363,-5.651,-3.6807,-1.0014,0.9832,1.0086,0.9923,0.9707,0.9591,0.9485,33.3333,33.3333,60.0,0.0,71.4286,0.0,85.7143,35.7143,57.1429,4.7619,21.4286,78.5714,17.675,22.7928,15.8755,1.7551,1.6077,4.3946,15.6774,16.1868,18.2935,21.655,22.314,22.7986,22.4093,25.7439,25.1981,22.4287,21.6079,20.8791,0.2159,0.3542,0.5486,1.2627,1.9138,3.7199,0.3086,0.5634,0.7557,1.3078,1.8532,3.4067,13.7007,12.7193,13.21,13.6148,12.5932,13.104,13.5435,13.0014,12.4593,13.4995,12.2719,12.8857,13.6463,13.0076,12.3689,14.3181,13.3793,12.4405,3.5588,3.3928,3.3212,3.229,3.169,3.0277,1.5324,7.3914,-0.1008,0.0403,-0.0606,81.9329,64.7204,-1.9149,62.8059,11.9941,-3052943.5015,5313859.0
2007-12-05,13.13,5300.0,DIA.MI,13.0867,13.176,13.0629,12.885,12.9924,13.3645,13.07,13.1373,13.1125,12.9733,12.9607,13.1501,13.0966,13.1323,13.1258,12.9955,12.9752,13.2717,13.1347,12.9652,13.1444,13.2769,13.3508,13.3651,54.5569,54.5108,53.434,50.9569,50.8063,50.9535,46.401,35.089,28.5954,18.0085,13.7067,7.9507,-0.37,0.36,0.43,-0.01,-0.32,-0.62,11.0236,-1.7683,40.2089,80.1075,31.5374,-45.7626,0.75,0.75,0.75,0.75,0.75,0.75,9.1138,9.0217,6.8681,1.9137,1.6126,1.907,0.9726,1.0282,1.0339,0.9992,0.9762,0.9549,0.0,0.0,40.0,40.0,57.1429,14.2857,78.5714,28.5714,52.381,0.0,19.0476,76.1905,39.9852,34.4086,24.6386,6.8296,1.9454,2.4796,11.8165,13.8187,16.3817,20.5181,21.5235,22.3771,27.5622,28.3171,27.0934,23.5262,22.3776,21.2942,0.1439,0.2834,0.4703,1.1725,1.8227,3.6313,0.3358,0.5807,0.7777,1.3444,1.895,3.4556,13.363,12.8103,13.0867,13.5652,12.7868,13.176,13.549,13.0629,12.5767,13.4976,12.2724,12.885,13.6028,12.9924,12.382,14.299,13.3645,12.43,3.0926,3.1237,3.1233,3.109,3.0741,2.9582,1.562,7.4488,-0.0899,0.0437,-0.0462,67.8754,49.4941,-1.4752,67.9753,12.0242,-3050293.5015,5319159.0
2007-12-06,13.05,6700.0,DIA.MI,13.0267,13.162,13.1,12.88,12.9805,13.3448,13.0517,13.0953,13.1093,12.9953,12.9659,13.1354,13.0617,13.0981,13.1061,13.0053,12.9815,13.2613,13.1301,12.966,13.142,13.2756,13.348,13.3603,47.5584,50.6538,50.7583,49.6259,49.8763,50.436,44.2624,34.953,28.0302,17.21,13.1466,7.8204,-0.18,-0.07,0.26,-0.07,-0.25,-0.83,25.9259,-38.9364,4.9925,65.477,26.8602,-50.1843,-0.381,-0.381,-0.381,-0.381,-0.381,-0.381,-4.8832,1.3077,1.5167,-0.7483,-0.2474,0.8721,0.9864,0.9947,1.0203,0.9947,0.9812,0.9402,0.0,33.3333,20.0,20.0,42.8571,0.0,71.4286,21.4286,47.619,0.0,16.6667,73.8095,39.9852,34.4086,24.6386,6.8296,1.9454,2.4796,9.3888,12.2506,15.0935,19.737,20.9773,22.0843,21.8994,25.1037,24.9628,22.6306,21.8097,21.0156,0.096,0.2267,0.4031,1.0887,1.7359,3.5448,0.2238,0.4646,0.6666,1.2484,1.8047,3.3733,13.2173,12.836,13.0267,13.5631,12.7609,13.162,13.534,13.1,12.666,13.486,12.274,12.88,13.576,12.9805,12.385,14.2699,13.3448,12.4196,2.6108,2.8361,2.9234,3.0196,3.0223,2.9438,1.5917,7.5048,-0.0801,0.0393,-0.0408,51.9261,41.5638,-1.0403,66.2069,12.0537,-3049336.3586,5312459.0
2007-12-07,12.86,69800.0,DIA.MI,13.0133,13.034,13.1129,12.8964,12.9505,13.319,12.9683,12.9947,13.0493,12.9927,12.955,13.1129,12.9076,12.972,13.0083,12.9662,12.9543,13.2341,13.1266,12.9477,13.1395,13.2708,13.3376,13.3505,32.6414,41.8606,44.5738,46.5181,47.699,49.2199,31.3031,31.8237,26.2827,16.2301,12.5267,7.7171,-0.04,-0.64,0.09,0.23,-0.63,-1.08,-100.0,-72.1477,-76.8668,33.1471,8.3933,-61.6017,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-34.7172,-16.2787,-10.8524,-6.9638,-4.602,-1.5603,0.9969,0.9526,1.007,1.0182,0.9533,0.9225,33.3333,0.0,0.0,0.0,28.5714,28.5714,64.2857,14.2857,42.8571,0.0,14.2857,71.4286,5.3844,19.3067,15.798,3.4914,0.1279,3.4801,13.9354,14.2784,16.1732,20.0098,21.1153,22.1355,15.5214,21.1109,22.2421,21.4576,21.0614,20.6467,0.134,0.2514,0.4155,1.081,1.7232,3.5304,0.1492,0.3716,0.5714,1.1592,1.7188,3.293,13.2398,12.7869,13.0133,13.3113,12.7567,13.034,13.5108,13.1129,12.7149,13.4867,12.3062,12.8964,13.5022,12.9505,12.3988,14.2366,13.319,12.4015,2.492,2.7378,2.8538,3.0009,3.0245,2.968,1.6215,7.5583,-0.0743,0.0231,-0.0513,42.3554,36.0082,-0.5967,62.9061,12.0827,-3119136.3586,5242659.0
2007-12-10,13.31,33700.0,DIA.MI,13.0733,13.05,13.14,12.9393,12.9619,13.305,13.1167,13.0867,13.0986,13.0478,12.9877,13.1125,13.1946,13.1535,13.141,13.047,13.0092,13.2494,13.1351,12.9515,13.1421,13.2719,13.3373,13.3501,68.1415,61.597,58.5342,53.8841,52.8208,52.0265,37.6065,33.425,26.7978,15.841,12.1592,7.5549,0.18,0.08,0.19,0.6,0.24,-0.59,100.0,133.2255,75.6087,95.6535,90.5305,-16.8834,1.0,1.0,1.0,1.0,1.0,1.0,36.283,23.1941,17.0683,7.7682,5.6416,4.0529,1.0137,1.006,1.0145,1.0472,1.0184,0.9576,100.0,66.6667,0.0,20.0,14.2857,14.2857,57.1429,7.1429,38.0952,0.0,11.9048,69.0476,50.2134,39.83,29.8882,10.7827,4.8087,0.9048,8.1872,10.8209,13.4289,18.3626,19.9597,21.5137,24.7019,25.1468,24.8782,22.8011,21.9763,21.1279,0.0893,0.2011,0.3561,1.0038,1.6411,3.4464,0.2695,0.4673,0.6598,1.2464,1.807,3.3846,13.4422,12.7044,13.0733,13.3757,12.7243,13.05,13.5614,13.14,12.7186,13.5557,12.3229,12.9393,13.5326,12.9619,12.3912,14.2044,13.305,12.4056,2.7321,2.7924,2.8464,2.9338,2.9441,2.8799,1.6515,7.6158,-0.064,0.0411,-0.023,42.9355,51.2346,-0.0531,64.6732,12.111,-3085436.3586,5276359.0
2007-12-11,13.4,28315.0,DIA.MI,13.19,13.15,13.1257,13.0114,12.98,13.2967,13.28,13.2033,13.1636,13.1092,13.0275,13.1169,13.3627,13.3016,13.2655,13.1347,13.0726,13.2717,13.1682,13.0077,13.1448,13.2795,13.3381,13.3505,72.4909,64.6012,60.8358,55.2127,53.7715,52.5636,49.1554,37.8609,29.0333,16.0109,12.0571,7.42,0.35,0.5,-0.1,1.01,0.38,-0.35,91.4286,131.6667,146.0467,142.5287,138.7894,18.8595,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,44.9819,29.2024,21.6717,10.4254,7.543,5.1272,1.0268,1.0388,0.9926,1.0815,1.0292,0.9745,100.0,33.3333,100.0,0.0,100.0,0.0,100.0,0.0,33.3333,100.0,9.5238,66.6667,72.2531,55.6047,42.4462,18.2194,10.015,1.8906,6.4214,9.5378,12.3429,17.6665,19.4626,21.2421,39.8639,33.4297,30.5489,25.5381,23.7949,22.0608,0.0595,0.1609,0.3053,0.9321,1.563,3.3643,0.3697,0.5639,0.7555,1.3474,1.9109,3.494,13.6624,12.7176,13.19,13.5322,12.7678,13.15,13.5017,13.1257,12.7497,13.589,12.4339,13.0114,13.5803,12.98,12.3797,14.1858,13.2967,12.4075,2.3067,2.5174,2.6366,2.8125,2.8562,2.828,1.6816,7.6737,-0.0499,0.0565,0.0066,50.5959,64.5448,0.2174,57.6707,12.1388,-3085436.3586,5304674.0
2007-12-12,13.3,14200.0,DIA.MI,13.3367,13.184,13.1357,13.0757,12.9876,13.28,13.335,13.2533,13.2071,13.1477,13.0566,13.117,13.3391,13.3227,13.3002,13.1804,13.1104,13.2831,13.1984,13.0169,13.1461,13.2805,13.3378,13.3498,59.0539,58.2702,56.7522,53.3728,52.5364,51.9021,33.9422,33.7283,27.4321,15.473,11.6753,7.2653,0.44,0.17,0.07,0.9,0.16,-0.7,-0.0,55.5556,77.7778,102.1749,100.3458,4.7282,-0.0256,-0.0256,-0.0256,-0.0256,-0.0256,-0.0256,18.1077,16.5404,13.5045,6.7456,5.0728,3.8043,1.0342,1.0129,1.0053,1.0726,1.0122,0.95,100.0,0.0,100.0,40.0,100.0,14.2857,100.0,0.0,28.5714,100.0,7.1429,64.2857,3.5159,17.1977,17.8248,8.4814,4.0402,0.9211,22.7829,18.3229,17.9952,19.9561,20.882,21.9181,24.4434,25.934,25.8019,23.6549,22.6404,21.518,0.2297,0.3187,0.4516,1.0555,1.6786,3.4742,0.2464,0.4511,0.6476,1.2511,1.8199,3.4108,13.4266,13.2467,13.3367,13.5829,12.7851,13.184,13.5257,13.1357,12.7457,13.5595,12.5919,13.0757,13.5998,12.9876,12.3755,14.1416,13.28,12.4184,2.5268,2.6156,2.6959,2.8407,2.8803,2.8512,1.7119,7.7299,-0.0356,0.0573,0.0218,66.7181,84.375,0.6455,57.2037,12.166,-3085800.4612,5290474.0
2007-12-13,13.3,14800.0,DIA.MI,13.3333,13.234,13.1929,13.0971,12.9881,13.264,13.3167,13.292,13.2482,13.1776,13.085,13.118,13.3234,13.3296,13.3197,13.2169,13.1432,13.2935,13.1993,13.034,13.1578,13.2808,13.3377,13.3492,59.0539,58.2702,56.7522,53.3728,52.5364,51.9021,23.8001,30.4221,26.0596,14.9736,11.3117,7.1143,-0.01,0.25,0.4,0.3,0.01,-0.67,-29.4118,46.7651,66.732,95.0763,105.9121,12.5274,-0.0357,-0.0357,-0.0357,-0.0357,-0.0357,-0.0357,18.1077,16.5404,13.5045,6.7456,5.0728,3.8043,0.9992,1.0192,1.031,1.0231,1.0008,0.952,66.6667,0.0,80.0,20.0,85.7143,0.0,92.8571,0.0,23.8095,95.2381,4.7619,61.9048,3.5159,17.1977,17.8248,8.4814,4.0402,0.9211,16.083,15.2535,15.9228,18.8798,20.1452,21.5285,17.2551,21.5896,22.8305,22.3791,21.8416,21.1355,0.1531,0.255,0.3871,0.9801,1.5986,3.3915,0.1643,0.3609,0.5551,1.1618,1.7333,3.3296,13.4276,13.2391,13.3333,13.6155,12.8525,13.234,13.5432,13.1929,12.8426,13.5921,12.6022,13.0971,13.6012,12.9881,12.375,14.0984,13.264,12.4297,2.3863,2.5135,2.6115,2.7882,2.8433,2.8335,1.7422,7.7856,-0.0218,0.0552,0.0334,74.2927,73.9583,0.9717,57.6824,12.1927,-3090029.0326,5290474.0
2007-12-14,13.12,3400.0,DIA.MI,13.24,13.286,13.1914,13.1271,12.9871,13.2424,13.21,13.254,13.23,13.1807,13.097,13.1113,13.1786,13.2294,13.2507,13.201,13.1404,13.2867,13.1641,13.0396,13.1576,13.2769,13.3367,13.3456,33.7312,45.6795,48.7371,49.9013,50.2461,50.6971,24.9909,24.5188,23.1955,14.1744,10.8288,6.9987,-0.28,0.26,-0.01,0.42,-0.02,-0.91,-100.0,-89.7933,-5.5118,38.4181,66.9071,-10.3058,-0.9583,-0.9583,-0.9583,-0.9583,-0.9583,-0.9583,-32.5375,-8.641,-2.5258,-0.1975,0.4921,1.3942,0.9791,1.0202,0.9992,1.0331,0.9985,0.9351,33.3333,100.0,60.0,0.0,71.4286,28.5714,85.7143,7.1429,19.0476,90.4762,2.381,59.5238,27.3726,0.9052,6.0108,3.7849,1.1708,2.2618,21.959,18.6387,18.1511,19.7629,20.6794,21.7739,12.521,18.3043,20.4727,21.3177,21.1693,20.8107,0.1921,0.294,0.4218,1.0001,1.6125,3.4008,0.1095,0.2887,0.4758,1.0788,1.6507,3.2503,13.4097,13.0703,13.24,13.4683,13.1037,13.286,13.5428,13.1914,12.84,13.5703,12.6839,13.1271,13.5994,12.9871,12.3749,14.0426,13.2424,12.4422,2.2224,2.4042,2.5304,2.7552,2.8322,2.8475,1.7727,7.839,-0.0119,0.0396,0.0277,70.7222,53.8333,1.3062,52.6427,12.2188,-3093145.6993,5287074.0
2007-12-17,12.98,48600.0,DIA.MI,13.1333,13.22,13.1814,13.1407,12.9805,13.2138,13.08,13.152,13.1771,13.161,13.0963,13.0991,13.0228,13.0949,13.1425,13.1527,13.1135,13.2673,13.0823,13.0273,13.1558,13.2736,13.3343,13.3378,22.4834,37.7494,43.2008,47.3231,48.5187,49.7763,38.9576,26.5322,22.6241,13.7114,10.6028,6.9689,-0.32,-0.33,-0.07,0.19,-0.14,-1.2,-100.0,-139.9854,-107.4851,-55.7652,8.8147,-49.8576,-0.2083,-0.2083,-0.2083,-0.2083,-0.2083,-0.2083,-55.0332,-24.5011,-13.5984,-5.3539,-2.9627,-0.4474,0.9759,0.9752,0.9946,1.0149,0.9893,0.9154,0.0,100.0,40.0,100.0,57.1429,14.2857,78.5714,0.0,14.2857,85.7143,0.0,57.1429,66.8909,34.5858,19.1955,7.6917,6.082,5.7459,44.1757,31.4321,26.832,23.614,23.1324,22.9714,8.7639,15.2773,18.1898,20.2408,20.4799,20.475,0.3681,0.4752,0.6016,1.1687,1.7757,3.5598,0.073,0.231,0.4078,1.0017,1.5721,3.1729,13.3953,12.8714,13.1333,13.5204,12.9196,13.22,13.5518,13.1814,12.811,13.5523,12.7291,13.1407,13.5898,12.9805,12.3711,13.9621,13.2138,12.4656,2.1396,2.3293,2.4675,2.7236,2.8182,2.8555,1.8033,7.8904,-0.0071,0.019,0.0118,54.8428,36.7368,1.2435,51.605,12.2445,-3097195.6993,5238474.0
2007-12-18,13.07,17000.0,DIA.MI,13.0567,13.154,13.2114,13.1621,13.0014,13.194,13.0483,13.102,13.1493,13.1516,13.1045,13.0924,13.0406,13.0724,13.1108,13.1358,13.1059,13.2573,13.0803,13.0361,13.1529,13.2703,13.3301,13.3338,41.344,45.3704,47.66,49.1422,49.6862,50.3699,48.2687,28.1429,22.1343,13.2814,10.3875,6.9398,-0.23,-0.33,0.21,0.3,0.44,-0.83,-24.5283,-67.1695,-94.0504,-45.177,23.0453,-33.6587,0.6154,0.6154,0.6154,0.6154,0.6154,0.6154,-17.312,-9.2592,-4.68,-1.7156,-0.6275,0.7399,0.9827,0.9754,1.0163,1.0235,1.0348,0.9403,0.0,66.6667,20.0,80.0,42.8571,0.0,71.4286,14.2857,9.5238,80.9524,0.0,54.7619,66.8909,34.5858,19.1955,7.6917,6.082,5.7459,35.7974,28.3814,25.1318,22.9644,22.7282,22.7757,7.1018,13.7945,17.0373,19.684,20.1221,20.3006,0.2454,0.3801,0.5156,1.0852,1.6912,3.475,0.0487,0.1848,0.3496,0.9302,1.4972,3.0974,13.1725,12.9408,13.0567,13.4087,12.8993,13.154,13.4972,13.2114,12.9257,13.5223,12.802,13.1621,13.5911,13.0014,12.4118,13.912,13.194,12.4761,1.7481,2.0496,2.2425,2.5827,2.7128,2.792,1.834,7.9422,-0.0044,0.0108,0.0064,38.3241,24.4021,0.9532,56.5187,12.2696,-3088041.8531,5255474.0
2007-12-19,13.2,45300.0,DIA.MI,13.0833,13.134,13.1957,13.1679,13.0248,13.1869,13.12,13.1173,13.1464,13.1567,13.1225,13.0927,13.1499,13.1343,13.1473,13.1543,13.1218,13.2596,13.085,13.0412,13.154,13.2698,13.3278,13.3328,61.5917,55.2599,53.7755,51.7349,51.3593,51.223,61.8826,35.5742,25.7592,14.0433,10.703,7.043,0.08,-0.1,-0.11,0.08,0.49,-0.3,-45.7143,-65.3451,-85.8962,-73.7226,3.5161,-44.0237,0.3175,0.3175,0.3175,0.3175,0.3175,0.3175,23.1835,10.5197,7.551,3.4698,2.7187,2.446,1.0061,0.9925,0.9917,1.0061,1.0386,0.9778,0.0,100.0,0.0,100.0,28.5714,100.0,64.2857,100.0,4.7619,76.1905,11.9048,52.381,89.1105,65.2995,47.5087,23.9475,17.0135,11.2773,51.8491,41.3814,35.2495,28.0526,26.0563,24.428,2.9856,8.687,12.5436,17.2127,18.4792,19.4767,0.5636,0.7041,0.842,1.4077,2.0106,3.7923,0.0325,0.1478,0.2996,0.8637,1.426,3.0236,13.2639,12.9027,13.0833,13.3529,12.9151,13.134,13.4699,13.1957,12.9215,13.5277,12.808,13.1679,13.6051,13.0248,12.4444,13.8985,13.1869,12.4753,2.7449,2.5781,2.5851,2.7155,2.7855,2.8124,1.8648,7.9948,-0.001,0.0135,0.0125,33.5393,39.479,0.916,60.076,12.2942,-3042741.8531,5300774.0
2007-12-20,13.0,35700.0,DIA.MI,13.09,13.074,13.1386,13.1321,13.0538,13.1721,13.0783,13.0727,13.0975,13.1343,13.1203,13.084,13.0398,13.058,13.0837,13.1192,13.101,13.2434,13.0842,13.0373,13.135,13.2605,13.3203,13.3289,34.2823,40.99,44.453,47.7055,48.7411,49.872,58.2842,37.2892,26.9124,14.35,10.8383,7.1046,0.02,-0.3,-0.4,-0.5,0.61,-0.62,-24.1379,-42.0354,-58.7582,-57.056,-1.9855,-37.3386,-0.4138,-0.4138,-0.4138,-0.4138,-0.4138,-0.4138,-31.4354,-18.02,-11.094,-4.589,-2.5178,-0.2559,1.0015,0.9774,0.9701,0.963,1.0492,0.9545,100.0,66.6667,0.0,80.0,14.2857,85.7143,57.1429,92.8571,0.0,71.4286,9.5238,50.0,51.0873,44.1489,33.8315,18.3369,13.5443,9.6296,28.7988,29.0174,27.468,24.9473,24.1503,23.5275,9.3232,11.2429,13.5807,17.2159,18.3887,19.3943,0.3757,0.5633,0.7217,1.3071,1.9149,3.702,0.1216,0.2182,0.3568,0.902,1.458,3.0516,13.2557,12.9243,13.09,13.2348,12.9132,13.074,13.3839,13.1386,12.8933,13.4498,12.8145,13.1321,13.5606,13.0538,12.547,13.8728,13.1721,12.4715,3.3452,2.9865,2.8872,2.879,2.9061,2.8939,1.8957,8.0448,-0.0006,0.0017,0.0011,38.6387,52.035,1.0667,56.9287,12.3183,-3043972.8876,5265074.0
