date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Down 3,Aroon Up 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Down 14,Aroon Up 14,Aroon Down 21,Aroon Up 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Lower Band 3,Real Middle Band 3,Real Upper Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Lower Band 7,Real Upper Band 7,Real Middle Band 7,Real Upper Band 14,Real Middle Band 14,Real Lower Band 14,Real Upper Band 21,Real Lower Band 21,Real Middle Band 21,Real Middle Band 42,Real Upper Band 42,Real Lower Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD_Signal,MACD_Hist,MACD,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2006-09-25,3.955,1246232.0,GRF.MC,3.9167,3.906,3.9,3.8293,3.6914,3.444,3.9292,3.914,3.9084,3.8875,3.8108,3.5898,3.9442,3.9409,3.9537,3.982,3.9497,3.8222,3.9237,3.8659,3.864,3.84,3.8112,3.5503,77.1499,72.3884,72.1918,70.7189,68.7507,65.9468,37.5589,43.0797,50.6228,43.9967,35.1421,24.7657,0.1,0.06,0.08,0.455,0.81,0.63,100.0,121.869,165.2416,87.7843,88.4487,137.3694,0.1765,0.1765,0.1765,0.1765,0.1765,0.1765,54.2999,44.7769,44.3835,41.4378,37.5015,31.8936,1.0259,1.0154,1.0206,1.13,1.2576,1.1895,33.3333,100.0,100.0,60.0,100.0,71.4286,0.0,100.0,4.7619,100.0,33.3333,100.0,62.2919,52.4433,51.6771,51.2514,48.0906,38.616,11.6062,13.2612,12.8052,11.9244,12.2364,14.0106,49.952,42.5089,40.1933,36.9975,34.9089,31.6384,0.0487,0.0907,0.1236,0.2267,0.3407,0.7665,0.2096,0.2909,0.3879,0.7033,0.972,1.731,3.8554,3.9167,3.9779,3.906,3.836,3.976,3.837,3.963,3.9,4.1383,3.8293,3.5202,4.1699,3.213,3.6914,3.444,4.0529,2.8352,3.5368,3.46,3.4857,3.4338,3.3569,3.3172,1.8676,0.36,0.1645,0.0055,0.1699,43.2561,55.8201,8.0494,50.1517,3.5633,50680944.518,132805362.0
2006-09-26,3.94,1173858.0,GRF.MC,3.9367,3.909,3.9093,3.8614,3.7231,3.4598,3.9408,3.9253,3.9184,3.9023,3.8334,3.6129,3.9455,3.947,3.9589,3.9919,3.9672,3.8462,3.9272,3.8669,3.8681,3.855,3.8285,3.5717,64.9719,66.9512,68.8028,69.2905,67.8482,65.5174,40.1745,43.0777,49.828,44.2704,35.6476,25.0687,0.06,0.015,0.065,0.45,0.665,0.66,20.5607,60.2463,69.2308,68.5914,72.5931,119.6237,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,29.9439,33.9024,37.6055,38.581,35.6964,31.0349,1.0155,1.0038,1.0168,1.1289,1.2031,1.2012,0.0,66.6667,80.0,40.0,85.7143,57.1429,0.0,92.8571,0.0,95.2381,30.9524,97.619,45.4055,43.0701,45.0591,47.8277,45.7589,37.4882,13.1253,13.8735,13.2944,12.2263,12.4282,14.0689,34.9575,34.8655,35.101,34.6425,33.3976,30.9431,0.0525,0.0926,0.1259,0.2305,0.3445,0.7683,0.1397,0.2327,0.3325,0.6531,0.9257,1.6898,3.9037,3.9367,3.9697,3.909,3.8349,3.9831,3.8446,3.974,3.9093,4.1104,3.8614,3.6124,4.1744,3.2718,3.7231,3.4598,4.0847,2.8348,3.3821,3.3877,3.4342,3.4183,3.3543,3.3231,1.8883,0.3676,0.1647,0.0011,0.1658,51.5015,56.8783,7.8618,48.7094,3.6005,50191837.018,131631504.0
2006-09-27,3.9,944702.0,GRF.MC,3.9317,3.918,3.91,3.89,3.7526,3.4724,3.9225,3.9223,3.9161,3.9074,3.8495,3.6334,3.9144,3.9266,3.943,3.9884,3.9745,3.8646,3.9265,3.8688,3.8683,3.8602,3.8367,3.5853,39.826,53.5451,60.0347,65.4917,65.4427,64.3726,32.7237,40.1184,47.6766,44.152,35.9612,25.3239,-0.015,0.045,0.005,0.4,0.62,0.53,-100.0,0.5241,8.5698,31.694,57.2124,104.2974,0.2174,0.2174,0.2174,0.2174,0.2174,0.2174,-20.348,7.0901,20.0694,30.9834,30.8853,28.7452,0.9962,1.0117,1.0013,1.1143,1.189,1.1573,0.0,33.3333,60.0,20.0,71.4286,42.8571,0.0,85.7143,4.7619,90.4762,28.5714,95.2381,17.8221,28.2809,34.7687,42.613,42.2317,35.7905,17.0324,16.038,14.8817,13.0807,12.9984,14.3227,24.4201,28.6866,30.7458,32.507,32.0034,30.2897,0.065,0.1041,0.1379,0.244,0.3581,0.78,0.0932,0.1861,0.285,0.6064,0.8816,1.6495,3.8852,3.9317,3.9781,3.918,3.8641,3.9719,3.8459,3.9741,3.91,4.0377,3.89,3.7423,4.1634,3.3419,3.7526,3.4724,4.1108,2.834,3.2608,3.3277,3.395,3.4173,3.3677,3.3474,1.9085,0.3754,0.1633,-0.0057,0.1576,53.6155,48.1481,7.2711,45.3596,3.6351,49657875.018,130686802.0
2006-09-28,3.95,1228372.0,GRF.MC,3.93,3.932,3.9136,3.91,3.7757,3.4877,3.9317,3.933,3.9261,3.9154,3.8674,3.6556,3.9406,3.9424,3.9533,3.9966,3.9886,3.8859,3.9267,3.876,3.8694,3.8677,3.8471,3.6055,65.1302,64.6158,66.2981,67.8635,66.9792,65.1523,30.1296,38.3432,46.0828,44.0933,36.2829,25.5796,-0.005,0.07,0.025,0.28,0.485,0.645,25.0,14.2643,46.3626,49.8168,62.1501,103.6259,0.2273,0.2273,0.2273,0.2273,0.2273,0.2273,30.2604,29.2316,32.5962,35.7269,33.9585,30.3046,0.9987,1.018,1.0064,1.0763,1.14,1.1952,66.6667,0.0,40.0,0.0,57.1429,28.5714,0.0,78.5714,0.0,85.7143,26.1905,92.8571,24.9414,31.2424,36.52,43.3306,42.7169,36.0601,11.89,13.2338,13.0718,12.2997,12.4753,14.0324,19.7919,25.2603,28.1121,31.1088,31.0815,29.86,0.0433,0.0833,0.1182,0.2266,0.341,0.7614,0.0721,0.1589,0.2543,0.5731,0.8497,1.6203,3.8868,3.93,3.9732,3.932,3.8898,3.9742,3.8439,3.9832,3.9136,3.9962,3.91,3.8238,4.1735,3.3779,3.7757,3.4877,4.1402,2.8353,3.0746,3.1854,3.271,3.3319,3.2994,3.2927,1.9289,0.3831,0.1613,-0.008,0.1533,50.5351,46.5788,6.4013,46.5571,3.6673,49769545.1999,131915174.0
2006-09-29,3.995,531216.0,GRF.MC,3.9483,3.948,3.9336,3.9218,3.8057,3.5043,3.9642,3.954,3.9464,3.9268,3.8874,3.6792,3.9832,3.9753,3.9786,4.0132,4.0078,3.9096,3.9333,3.8881,3.8897,3.874,3.8695,3.6289,77.7573,72.0967,71.0603,69.8705,68.3108,65.8415,28.4002,36.923,44.7167,44.0388,36.5893,25.8291,0.055,0.08,0.14,0.165,0.63,0.695,97.7273,44.9173,64.7025,76.0449,68.4631,102.1501,0.4667,0.4667,0.4667,0.4667,0.4667,0.4667,55.5147,44.1933,42.1206,39.741,36.6216,31.6831,1.014,1.0204,1.0363,1.0431,1.1872,1.2106,33.3333,0.0,20.0,0.0,42.8571,14.2857,0.0,71.4286,0.0,80.9524,23.8095,90.4762,24.9414,31.2424,36.52,43.3306,42.7169,36.0601,9.0848,11.5175,11.9187,11.7831,12.126,13.8365,15.1225,21.9843,25.6323,29.8023,30.2112,29.4431,0.0289,0.0666,0.1013,0.2104,0.3248,0.7433,0.0481,0.1271,0.2179,0.5322,0.8092,1.5817,3.8707,3.9483,4.0259,3.948,3.8871,4.0089,3.8623,4.0048,3.9336,4.0061,3.9218,3.8375,4.1686,3.4428,3.8057,3.5043,4.1719,2.8366,2.6524,2.8951,3.0403,3.1932,3.1963,3.2228,1.9495,0.391,0.1594,-0.0076,0.1517,47.5188,47.8294,5.4916,50.7006,3.6972,50300761.1999,132446390.0
2006-10-02,3.99,1102260.0,GRF.MC,3.9783,3.955,3.9493,3.9239,3.829,3.5219,3.985,3.968,3.9605,3.9359,3.9041,3.7018,3.9931,3.9893,3.9917,4.0241,4.0226,3.9308,3.9542,3.8922,3.9022,3.8751,3.8841,3.6535,73.3315,70.04,69.7821,69.3522,67.9909,65.6937,40.7346,39.6247,45.1765,44.3123,37.0246,26.1119,0.09,0.035,0.11,0.03,0.49,0.74,100.0,142.1846,119.671,124.5902,84.2809,104.3694,-0.7692,-0.7692,-0.7692,-0.7692,-0.7692,-0.7692,46.663,40.08,39.5642,38.7045,35.9819,31.3873,1.0231,1.0088,1.0284,1.0076,1.14,1.2277,0.0,100.0,0.0,40.0,28.5714,0.0,50.0,64.2857,0.0,76.1905,21.4286,88.0952,65.4035,50.4312,47.9352,47.8669,45.7318,37.7069,6.9524,10.0987,10.9427,11.3386,11.8247,13.667,33.2392,30.6475,31.0922,32.1601,31.7541,30.2127,0.0193,0.0533,0.0869,0.1954,0.3093,0.7256,0.092,0.1617,0.2468,0.5542,0.8307,1.604,3.9381,3.9783,4.0186,3.955,3.8851,4.0249,3.8839,4.0146,3.9493,4.0134,3.9239,3.8345,4.1728,3.4853,3.829,3.5219,4.2007,2.8431,2.3135,2.6448,2.842,3.0852,3.1255,3.1888,1.9699,0.3988,0.1572,-0.0088,0.1484,50.2785,56.4273,4.8315,44.1748,3.7251,49198501.1999,131344130.0
2006-10-03,3.98,669304.0,GRF.MC,3.9883,3.963,3.9586,3.9236,3.8507,3.5399,3.9858,3.9763,3.9682,3.9433,3.9179,3.7231,3.9873,3.99,3.9945,4.0292,4.0329,3.9493,3.9576,3.8966,3.9072,3.8756,3.8947,3.6766,62.6361,65.3776,66.9712,68.2616,67.3289,65.3927,27.5509,35.0096,42.4257,43.8583,37.1337,26.3174,0.03,0.04,0.065,-0.005,0.455,0.755,-33.3333,33.5097,30.1301,79.1667,67.4046,91.6158,-0.1333,-0.1333,-0.1333,-0.1333,-0.1333,-0.1333,25.2721,30.7552,33.9424,36.5233,34.6577,30.7855,1.0076,1.0102,1.0166,0.9987,1.1291,1.2341,0.0,66.6667,80.0,20.0,14.2857,0.0,42.8571,57.1429,4.7619,71.4286,19.0476,85.7143,1.1833,16.5494,25.9207,37.9564,39.3159,34.7443,24.203,18.6332,16.4754,13.8159,13.4274,14.4231,23.6369,26.0236,28.0051,30.7201,30.8261,29.7818,0.0628,0.0926,0.1245,0.2314,0.3446,0.7583,0.0614,0.1294,0.2115,0.5146,0.7911,1.5658,3.9759,3.9883,4.0008,3.963,3.8927,4.0333,3.897,4.0201,3.9586,4.0121,3.9236,3.8351,4.1717,3.5297,3.8507,3.5399,4.2263,2.8535,2.1744,2.498,2.7113,3.0066,3.0738,3.1655,1.99,0.4068,0.1544,-0.0111,0.1433,54.3931,58.9226,4.3095,41.0156,3.751,49243121.4665,130674826.0
2006-10-04,3.99,1911966.0,GRF.MC,3.9867,3.981,3.9636,3.9318,3.874,3.5612,3.9867,3.9853,3.9761,3.9522,3.9305,3.744,3.9915,3.9948,3.9996,4.0346,4.0426,3.967,3.9587,3.9215,3.9101,3.8822,3.9068,3.7081,69.3431,68.0372,68.4537,68.7902,67.6595,65.5544,18.7617,31.3176,40.0678,43.4367,37.2376,26.5181,-0.005,0.09,0.035,0.115,0.49,0.895,-42.1053,17.2414,46.6667,73.3385,69.2708,87.3512,0.1818,0.1818,0.1818,0.1818,0.1818,0.1818,38.6861,36.0745,36.9074,37.5804,35.3191,31.1087,0.9987,1.0231,1.0088,1.0297,1.14,1.2892,0.0,33.3333,60.0,0.0,0.0,28.5714,35.7143,50.0,0.0,66.6667,16.6667,83.3333,1.1833,16.5494,25.9207,37.9564,39.3159,34.7443,18.3666,16.3693,15.1855,13.344,13.1319,14.2702,17.937,22.8619,25.8124,29.6709,30.1477,29.466,0.0419,0.0741,0.1067,0.2149,0.3282,0.7403,0.0409,0.1035,0.1813,0.4778,0.7534,1.5285,3.9772,3.9867,3.9961,3.981,3.9485,4.0135,3.8984,4.0288,3.9636,4.0221,3.9318,3.8415,4.1589,3.5892,3.874,3.5612,4.2466,2.8758,1.9054,2.2691,2.5151,2.8833,2.9858,3.1152,2.01,0.4148,0.1512,-0.0127,0.1385,58.7642,60.9428,3.7678,46.512,3.7751,50112196.9211,132586792.0
2006-10-05,3.965,1181190.0,GRF.MC,3.9783,3.984,3.9671,3.9382,3.8967,3.5796,3.9758,3.98,3.9764,3.9566,3.9388,3.7628,3.9734,3.9825,3.9909,4.0317,4.0459,3.981,3.9597,3.9226,3.9112,3.8853,3.9137,3.7298,41.4448,54.8663,60.5295,65.8383,65.9085,64.7795,21.6625,25.4875,36.6986,42.7481,37.2103,26.6852,-0.025,0.015,0.025,0.09,0.475,0.775,-100.0,-98.9583,-18.4818,36.6245,52.9923,78.9877,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,-17.1104,9.7325,21.0591,31.6766,31.817,29.5591,0.9937,1.0038,1.0063,1.0232,1.1361,1.2429,100.0,0.0,40.0,0.0,57.1429,14.2857,28.5714,42.8571,0.0,61.9048,14.2857,80.9524,27.4641,2.1673,16.4832,33.7963,36.6626,33.5384,22.6014,18.7804,16.83,14.1151,13.6287,14.4934,12.8618,19.6125,23.4733,28.5264,29.4064,29.121,0.0479,0.0793,0.1114,0.2195,0.3326,0.7426,0.0273,0.0828,0.1554,0.4437,0.7176,1.4921,3.9578,3.9783,3.9989,3.984,3.9626,4.0054,3.9048,4.0294,3.9671,4.0241,3.9382,3.8523,4.1259,3.6674,3.8967,3.5796,4.2658,2.8935,1.7827,2.1294,2.3856,2.8023,2.9336,3.0963,2.0296,0.4229,0.1472,-0.0161,0.1312,56.8743,50.7576,3.3322,49.3255,3.7975,50309061.9211,131405602.0
2006-10-06,3.85,1014260.0,GRF.MC,3.935,3.955,3.96,3.935,3.9133,3.5951,3.9117,3.9353,3.9471,3.9449,3.9345,3.7754,3.8806,3.9112,3.9341,3.9997,4.028,3.9832,3.922,3.897,3.9093,3.8848,3.9096,3.737,10.9758,25.9647,37.3353,54.2962,58.5853,61.3619,39.7011,28.8538,34.1632,40.7737,36.5926,26.709,-0.13,-0.145,-0.05,-0.045,0.35,0.65,-100.0,-163.2653,-194.9367,-91.423,-38.4615,59.7162,-0.8571,-0.8571,-0.8571,-0.8571,-0.8571,-0.8571,-78.0484,-48.0706,-25.3295,8.5925,17.1705,22.7238,0.9673,0.9637,0.9872,0.9884,1.1,1.2031,100.0,0.0,20.0,100.0,42.8571,100.0,21.4286,35.7143,0.0,57.1429,11.9048,78.5714,75.7783,42.3188,18.9509,15.1061,24.2401,27.6855,46.8962,34.2094,27.6336,19.1798,16.9128,16.0436,6.4622,13.8649,18.8286,26.0055,27.7356,28.3281,0.132,0.1634,0.1955,0.3039,0.4167,0.825,0.0182,0.0662,0.1332,0.412,0.6834,1.4566,3.8131,3.935,4.0569,3.955,3.8484,4.0616,3.8654,4.0546,3.96,4.03,3.935,3.84,4.0613,3.7654,3.9133,3.5951,4.2756,2.9146,2.4361,2.4817,2.6253,2.9396,3.0505,3.1994,2.0478,0.431,0.1407,-0.026,0.1147,48.6588,34.2761,2.8186,46.3403,3.8183,49584590.4925,130391342.0
2006-10-09,3.94,3647536.0,GRF.MC,3.9183,3.945,3.9586,3.9361,3.9262,3.6139,3.9142,3.9303,3.9421,3.9455,3.937,3.7914,3.9172,3.9227,3.9363,3.9953,4.0274,3.9931,3.9227,3.8985,3.9095,3.8852,3.9111,3.7529,52.2153,51.1419,53.5772,60.1798,62.0503,62.9298,51.7268,31.5468,31.99,38.9403,36.0044,26.7323,-0.05,-0.05,-0.01,0.015,0.27,0.79,-19.2308,-59.3525,-90.7407,-42.0553,-27.2804,62.2926,0.3889,0.3889,0.3889,0.3889,0.3889,0.3889,4.4306,2.2838,7.1543,20.3595,24.1006,25.8596,0.9875,0.9875,0.9975,1.0038,1.0736,1.2508,66.6667,0.0,0.0,80.0,28.5714,85.7143,14.2857,28.5714,0.0,52.381,9.5238,76.1905,75.7783,42.3188,18.9509,15.1061,24.2401,27.6855,31.691,27.6888,24.0626,18.0741,16.2881,15.761,4.3669,11.2222,16.3954,24.5063,26.7111,27.8291,0.088,0.1307,0.1676,0.2822,0.3969,0.8053,0.0121,0.053,0.1142,0.3826,0.6509,1.4219,3.8196,3.9183,4.0171,3.945,3.8442,4.0458,3.8631,4.054,3.9586,4.031,3.9361,3.8412,4.0266,3.8258,3.9262,3.6139,4.2878,2.9401,2.3484,2.3968,2.5252,2.8305,2.9476,3.1063,2.0667,0.4392,0.1341,-0.0264,0.1077,39.6425,33.8939,2.4966,51.246,3.83,53232126.4925,134038878.0
2006-10-10,3.95,1778066.0,GRF.MC,3.9133,3.939,3.9521,3.9429,3.9319,3.6335,3.93,3.932,3.94,3.9474,3.9391,3.807,3.9396,3.9353,3.9421,3.9936,4.0279,4.0029,3.923,3.8994,3.9106,3.8872,3.9119,3.7693,55.6402,53.3455,55.0862,60.7838,62.4171,63.1003,46.2318,30.292,28.8277,37.4282,35.5151,26.7707,-0.015,-0.03,-0.045,0.095,0.12,0.82,100.0,20.8333,-12.963,7.2253,20.0154,67.0831,0.0,0.0,0.0,0.0,0.0,0.0,11.2803,6.691,10.1724,21.5677,24.8342,26.2005,0.9962,0.9925,0.9887,1.0246,1.0313,1.262,33.3333,0.0,0.0,60.0,14.2857,71.4286,7.1429,21.4286,0.0,47.619,7.1429,73.8095,35.2419,25.2729,9.8539,17.7705,25.7287,28.3447,27.2701,25.6516,22.9112,17.7076,16.0802,15.6667,13.0578,15.3016,18.8009,25.3611,27.2211,28.0613,0.0586,0.1046,0.1436,0.262,0.378,0.7861,0.0281,0.0624,0.1179,0.3752,0.6399,1.4081,3.8234,3.9133,4.0033,3.939,3.8438,4.0342,3.8615,4.0428,3.9521,4.0265,3.9429,3.8592,4.023,3.8408,3.9319,3.6335,4.2976,2.9693,1.8148,2.0645,2.2675,2.6759,2.8363,3.0427,2.0855,0.4474,0.1277,-0.0258,0.1018,37.9366,45.6399,2.1389,48.7796,3.83,53824815.1592,135816944.0
2006-10-11,3.945,879926.0,GRF.MC,3.945,3.93,3.9457,3.9475,3.9312,3.6538,3.9458,3.934,3.9382,3.9477,3.9403,3.8215,3.944,3.9398,3.9437,3.9903,4.0268,4.0112,3.9312,3.9008,3.9116,3.8884,3.9121,3.7854,52.8018,51.883,54.0611,60.2914,62.102,62.952,49.0847,31.6442,27.4093,35.683,34.8986,26.7729,0.095,-0.045,-0.045,0.065,-0.015,0.855,39.0244,33.8542,-4.0936,-16.5333,12.0177,63.3873,-0.1429,-0.1429,-0.1429,-0.1429,-0.1429,-0.1429,5.6036,3.7659,8.1222,20.5827,24.2039,25.904,1.0247,0.9887,0.9887,1.0168,0.9962,1.2767,0.0,100.0,0.0,40.0,0.0,57.1429,0.0,14.2857,33.3333,42.8571,4.7619,71.4286,54.7903,37.0531,18.899,12.9965,22.5677,26.864,30.0404,27.4295,24.3867,18.5805,16.6755,15.9492,8.7739,12.5981,16.6342,24.1317,26.3957,27.6659,0.0641,0.1087,0.1481,0.2683,0.385,0.7924,0.0187,0.0499,0.101,0.3484,0.6094,1.3746,3.9368,3.945,3.9532,3.93,3.8483,4.0117,3.8605,4.031,3.9457,4.0235,3.9475,3.8715,4.0216,3.8407,3.9312,3.6538,4.3023,3.0054,1.8029,2.0086,2.1995,2.6146,2.7892,3.0163,2.1041,0.4557,0.1213,-0.0256,0.0956,48.723,66.6353,1.6674,52.0332,3.8485,53950518.8735,134937018.0
2006-10-12,3.97,318214.0,GRF.MC,3.955,3.931,3.9443,3.9514,3.9305,3.6745,3.9583,3.9473,3.9443,3.9507,3.9439,3.8362,3.9641,3.9562,3.9556,3.9932,4.0295,4.0209,3.9415,3.9012,3.912,3.8898,3.9124,3.8025,65.8626,58.9217,58.5596,61.9513,63.0807,63.3925,50.9866,32.726,26.1936,34.0626,34.3114,26.7751,0.03,0.005,-0.01,0.055,-0.015,0.87,100.0,72.3443,36.7403,-1.5949,37.6803,63.4507,0.5,0.5,0.5,0.5,0.5,0.5,31.7252,17.8434,17.1191,23.9027,26.1613,26.785,1.0076,1.0013,0.9975,1.014,0.9962,1.2806,0.0,66.6667,0.0,20.0,0.0,42.8571,0.0,7.1429,28.5714,38.0952,2.381,69.0476,54.7903,37.0531,18.899,12.9965,22.5677,26.864,22.2274,23.692,22.2499,17.9126,16.3048,15.7864,6.4919,10.8815,15.1766,23.2641,25.8088,27.3836,0.0427,0.0869,0.127,0.2491,0.3667,0.7736,0.0125,0.0399,0.0866,0.3236,0.5804,1.3418,3.9334,3.955,3.9766,3.931,3.8475,4.0145,3.8611,4.0275,3.9443,4.026,3.9514,3.8768,4.0194,3.8415,3.9305,3.6745,4.3063,3.0428,1.6142,1.8486,2.0533,2.5026,2.6996,2.9559,2.1228,0.464,0.1153,-0.0237,0.0917,63.7582,78.9994,1.2506,54.4067,3.8658,54268732.8735,135255232.0
2006-10-13,3.935,1666484.0,GRF.MC,3.95,3.948,3.9364,3.95,3.9333,3.6945,3.9483,3.9487,3.942,3.9485,3.9443,3.8483,3.9444,3.9456,3.9479,3.9863,4.0252,4.0264,3.9412,3.906,3.9127,3.8902,3.9127,3.8139,41.6558,46.9123,50.4849,58.2782,60.7736,62.3297,37.3156,30.062,23.8651,32.7283,33.8125,26.7897,-0.015,0.085,-0.055,-0.02,0.06,0.84,-38.4615,24.9042,28.0591,-20.8333,17.2479,58.8443,-0.6667,-0.6667,-0.6667,-0.6667,-0.6667,-0.6667,-16.6885,-6.1753,0.9699,16.5564,21.5471,24.6593,0.9962,1.0221,0.9862,0.9949,1.0155,1.2714,33.3333,100.0,100.0,0.0,0.0,28.5714,64.2857,0.0,23.8095,33.3333,0.0,66.6667,9.9736,19.4061,9.894,15.3833,23.8344,27.3914,14.0219,18.8709,19.2916,16.9294,15.7531,15.5427,11.4786,12.737,15.8179,23.0849,25.6123,27.2697,0.0285,0.0696,0.1088,0.2313,0.3492,0.7551,0.0233,0.0469,0.0892,0.3154,0.5677,1.3249,3.9206,3.95,3.9794,3.948,3.9238,3.9722,3.862,4.0108,3.9364,4.025,3.95,3.875,4.0188,3.8479,3.9333,3.6945,4.3044,3.0846,1.721,1.8733,2.0479,2.4806,2.6847,2.9566,2.1409,0.4724,0.1092,-0.0245,0.0848,74.2549,77.1299,0.8929,52.1878,3.8818,53713238.2068,133588748.0
2006-10-16,3.92,902376.0,GRF.MC,3.9417,3.944,3.93,3.9486,3.9355,3.7115,3.9333,3.9393,3.9379,3.9445,3.9431,3.8588,3.9258,3.9314,3.9362,3.9764,4.0183,4.0299,3.9397,3.9065,3.9129,3.8904,3.9128,3.8216,33.6946,42.2943,47.2288,56.7259,59.7895,61.8742,28.2016,27.9308,21.8692,31.4894,33.3373,26.8041,-0.025,-0.02,-0.045,-0.02,0.045,0.715,-100.0,-135.9649,10.7565,-44.0891,-6.2244,54.3336,-0.5833,-0.5833,-0.5833,-0.5833,-0.5833,-0.5833,-32.6107,-15.4114,-5.5424,13.4518,19.5791,23.7484,0.9937,0.9949,0.9887,0.9949,1.0116,1.2231,0.0,66.6667,80.0,0.0,0.0,14.2857,57.1429,28.5714,19.0476,28.5714,0.0,64.2857,9.9736,19.4061,9.894,15.3833,23.8344,27.3914,9.7172,15.6801,17.162,16.165,15.3177,15.3486,7.9547,10.5834,14.0717,22.0426,24.9045,26.929,0.019,0.0556,0.0933,0.2148,0.3326,0.7372,0.0155,0.0376,0.0765,0.2929,0.5407,1.2933,3.8998,3.9417,3.9836,3.944,3.9109,3.9771,3.8589,4.0011,3.93,4.0251,3.9486,3.8721,4.0171,3.8538,3.9355,3.7115,4.3055,3.1176,1.6619,1.8105,1.9808,2.4216,2.6395,2.9337,2.1587,0.4809,0.1028,-0.0257,0.0772,71.8503,59.4216,0.5824,49.5209,3.8968,53111654.2068,132686372.0
2006-10-17,3.9,1721070.0,GRF.MC,3.9183,3.934,3.9371,3.9486,3.9357,3.7287,3.9125,3.9247,3.9304,3.938,3.9398,3.8676,3.9047,3.9127,3.9198,3.9631,4.0083,4.031,3.9221,3.9057,3.9123,3.8905,3.9128,3.8273,24.3769,36.3332,42.9225,54.6362,58.4642,61.2628,40.2263,31.3753,22.6543,29.7694,32.6467,26.7654,-0.07,-0.05,0.05,0.0,0.005,0.72,-100.0,-154.2553,-123.7872,-112.5874,-63.6814,45.7472,-0.0714,-0.0714,-0.0714,-0.0714,-0.0714,-0.0714,-51.2461,-27.3336,-14.1551,9.2725,16.9285,22.5256,0.9824,0.9873,1.013,1.0,1.0013,1.2264,100.0,33.3333,60.0,100.0,71.4286,0.0,50.0,21.4286,14.2857,23.8095,14.2857,61.9048,64.2758,45.1533,27.3652,7.4094,18.8335,25.181,23.7954,22.4688,21.4516,17.9814,16.4534,15.8583,5.1747,8.4899,12.2336,20.8593,24.089,26.5328,0.0477,0.0795,0.115,0.2345,0.3517,0.7546,0.0104,0.03,0.0656,0.272,0.515,1.2625,3.8897,3.9183,3.947,3.934,3.8869,3.9811,3.8958,3.9785,3.9371,4.0251,3.9486,3.8721,4.0169,3.8545,3.9357,3.7287,4.3015,3.1559,1.7119,1.8148,1.9629,2.3883,2.6122,2.9212,2.1761,0.4893,0.096,-0.0273,0.0687,57.1216,34.8134,0.3122,55.1334,4.095,52619919.9211,130965302.0
