date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Down 5,Aroon Up 5,Aroon Up 7,Aroon Down 7,Aroon Up 14,Aroon Down 14,Aroon Up 21,Aroon Down 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Middle Band 3,Real Lower Band 3,Real Upper Band 3,Real Upper Band 5,Real Lower Band 5,Real Middle Band 5,Real Lower Band 7,Real Middle Band 7,Real Upper Band 7,Real Upper Band 14,Real Lower Band 14,Real Middle Band 14,Real Middle Band 21,Real Lower Band 21,Real Upper Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD_Hist,MACD,MACD_Signal,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2007-04-03,8.63,234660.0,WDI.DE,8.4667,8.29,8.1886,8.11,8.1043,8.2826,8.5233,8.414,8.3186,8.1825,8.1501,8.1864,8.6143,8.5429,8.4648,8.2685,8.1784,8.2212,8.4107,8.2644,8.15,8.2742,8.2383,8.4296,91.6311,80.645,72.2836,59.6875,56.5526,56.9061,44.6384,21.9045,15.0616,13.4842,13.3318,11.3572,0.41,0.69,0.63,0.82,1.38,0.03,100.0,109.6059,129.1343,213.028,159.0283,64.0624,0.6471,0.6471,0.6471,0.6471,0.6471,0.6471,83.2622,61.29,44.5672,19.375,13.1053,13.8122,1.0499,1.0869,1.0788,1.105,1.1903,1.0035,100.0,0.0,20.0,100.0,100.0,42.8571,100.0,0.0,23.8095,0.0,50.0,33.3333,67.5641,41.4351,25.9045,5.1608,0.2113,2.029,9.2941,15.7861,19.8768,25.8027,27.0115,25.8535,48.0131,38.1237,33.7751,28.6108,27.1259,26.9244,0.0741,0.2302,0.4391,1.3091,2.1098,3.9189,0.383,0.556,0.7461,1.4516,2.1187,4.0812,8.4667,8.1884,8.7449,8.8327,7.7473,8.29,7.6288,8.1886,8.7483,8.548,7.672,8.11,8.1043,7.5229,8.6856,8.2826,7.4501,9.1151,3.0815,3.3801,3.6566,4.2,4.3152,4.2058,0.947,4.6336,0.0759,0.0231,-0.0529,85.7062,93.7937,0.8264,62.9913,7.0359,4863320.8556,2928064.0
2007-04-04,8.74,387881.0,WDI.DE,8.6167,8.472,8.3043,8.1571,8.1657,8.2883,8.66,8.564,8.4564,8.2665,8.2079,8.2077,8.7426,8.6913,8.6166,8.394,8.2753,8.2702,8.5571,8.4758,8.3208,8.3156,8.2734,8.4318,93.7973,83.5755,75.1472,61.5477,57.8584,57.57,55.6834,27.9429,17.8927,13.2405,12.8667,11.1762,0.45,0.91,0.81,0.66,1.29,0.24,85.625,105.4469,115.9405,188.4422,173.4143,87.2466,0.5,0.5,0.5,0.5,0.5,0.5,87.5946,67.1509,50.2944,23.0954,15.7167,15.1401,1.0543,1.1162,1.1021,1.0817,1.1732,1.0282,100.0,0.0,0.0,100.0,100.0,28.5714,100.0,64.2857,100.0,0.0,47.619,30.9524,77.7734,52.0967,34.8793,10.0721,3.5638,3.7544,6.944,13.6763,18.1512,24.8531,26.3734,25.5428,55.5394,43.4234,37.5952,30.4203,28.3226,27.5355,0.0494,0.1842,0.3763,1.2156,2.0093,3.8256,0.3954,0.5848,0.7795,1.4879,2.1578,4.1241,8.6167,8.4035,8.8298,8.8654,8.0786,8.472,7.6756,8.3043,8.933,8.7013,7.613,8.1571,8.1657,7.6015,8.7299,8.2883,7.4467,9.13,2.715,3.082,3.389,3.9981,4.1561,4.103,0.9657,4.6747,0.093,0.0634,-0.0296,94.2481,95.4491,1.4754,64.3334,7.0849,4949516.6334,3315945.0
2007-04-05,8.72,243071.0,WDI.DE,8.6967,8.572,8.4157,8.2121,8.2119,8.2936,8.7117,8.6467,8.5604,8.3415,8.2583,8.2278,8.759,8.7516,8.7009,8.4894,8.3557,8.3141,8.612,8.5703,8.4271,8.3669,8.2962,8.4337,87.6126,80.7953,73.5356,60.9966,57.5283,57.4053,50.4564,29.2733,18.8797,12.7714,12.3262,10.9743,0.24,0.5,0.78,0.77,0.97,0.22,13.1148,59.2841,78.1889,132.1742,137.9639,75.1631,-0.1429,-0.1429,-0.1429,-0.1429,-0.1429,-0.1429,75.2252,61.5905,47.0712,21.9931,15.0566,14.8106,1.0283,1.0608,1.0982,1.0969,1.1252,1.0259,66.6667,0.0,0.0,80.0,85.7143,14.2857,92.8571,57.1429,95.2381,23.8095,45.2381,28.5714,40.0025,34.5948,24.8016,6.6726,1.5174,2.6957,16.4999,17.6593,20.2589,25.4383,26.7031,25.7205,38.5021,36.3405,33.6222,29.0758,27.526,27.1456,0.113,0.2274,0.4026,1.2088,1.9936,3.8145,0.2636,0.4679,0.6681,1.3816,2.0551,4.0259,8.6967,8.601,8.7924,8.9084,8.2356,8.572,7.8086,8.4157,9.0228,8.8141,7.6102,8.2121,8.2119,7.6328,8.791,8.2936,7.444,9.1431,2.6169,2.9529,3.2555,3.893,4.0819,4.0719,0.9844,4.7151,0.0979,0.0927,-0.0051,93.629,91.6443,1.876,66.9541,7.1539,5099989.1572,3072874.0
2007-04-10,8.8,377855.0,WDI.DE,8.7533,8.674,8.5543,8.2693,8.2333,8.2998,8.7633,8.7227,8.6564,8.4199,8.3117,8.2513,8.8133,8.8193,8.7846,8.585,8.4391,8.3621,8.6693,8.6594,8.5812,8.4236,8.3079,8.4363,91.1241,83.534,75.9432,62.4452,58.5221,57.8989,53.4402,32.6591,20.9679,12.6525,11.9531,10.8129,0.17,0.51,0.97,0.8,0.45,0.26,78.3784,75.9494,78.1866,121.1073,134.7292,87.0711,0.7419,0.7419,0.7419,0.7419,0.7419,0.7419,82.2482,67.068,51.8865,24.8904,17.0442,15.7979,1.0197,1.0615,1.1239,1.1,1.0539,1.0304,100.0,0.0,0.0,100.0,100.0,0.0,100.0,50.0,100.0,19.0476,42.8571,26.1905,59.4076,46.2021,33.4971,11.1074,4.4898,4.1978,9.8258,13.5739,17.1395,23.7684,25.5875,25.1813,38.5861,36.8886,34.4056,29.7083,27.9932,27.3881,0.0753,0.1819,0.3451,1.1224,1.8987,3.7237,0.2957,0.4943,0.6927,1.4029,2.0772,4.05,8.7533,8.6853,8.8213,8.8966,8.4514,8.674,8.1299,8.5543,8.9787,8.9289,7.6097,8.2693,8.2333,7.6042,8.8624,8.2998,7.4394,9.1601,2.903,3.0454,3.2683,3.8337,4.0199,4.0227,1.0033,4.756,0.1009,0.121,0.0201,92.0012,88.9103,2.1019,70.5559,7.2201,5282822.2217,3450729.0
2007-04-11,8.77,144596.0,WDI.DE,8.7633,8.732,8.6329,8.3264,8.2419,8.309,8.7717,8.7547,8.7104,8.4867,8.3605,8.2732,8.8011,8.8306,8.8195,8.6533,8.5057,8.4039,8.6735,8.6884,8.6434,8.469,8.3127,8.4394,78.5923,78.2999,73.0362,61.5224,57.9878,57.6423,55.4293,35.3677,22.7578,12.5421,11.5977,10.6554,0.03,0.29,0.55,0.8,0.18,0.39,80.0,94.0989,80.9779,106.9157,131.4329,90.2083,-0.5882,-0.5882,-0.5882,-0.5882,-0.5882,-0.5882,57.1845,56.5997,46.0725,23.0448,15.9757,15.2847,1.0034,1.0342,1.0669,1.1004,1.021,1.0465,100.0,33.3333,0.0,100.0,100.0,0.0,100.0,42.8571,100.0,14.2857,40.4762,23.8095,59.4076,46.2021,33.4971,11.1074,4.4898,4.1978,7.3726,11.7159,15.6024,22.8813,24.9865,24.8882,28.9526,31.8393,31.3202,28.5995,27.3356,27.0693,0.0502,0.1455,0.2958,1.0422,1.8083,3.635,0.1971,0.3954,0.5937,1.3027,1.9783,3.9536,8.7633,8.6973,8.8293,8.8475,8.6165,8.732,8.2891,8.6329,8.9766,9.0106,7.6423,8.3264,8.2419,7.5891,8.8947,8.309,7.4371,9.181,2.5881,2.8323,3.0879,3.7105,3.9339,3.9865,1.0222,4.7961,0.0954,0.1394,0.044,87.46,81.8253,2.3321,65.6057,7.3031,5240293.9864,3306133.0
2007-04-12,8.75,122380.0,WDI.DE,8.7733,8.756,8.6986,8.3671,8.2538,8.315,8.765,8.7607,8.7396,8.5431,8.4067,8.2937,8.7753,8.8178,8.8272,8.7016,8.5596,8.4409,8.6766,8.6957,8.6729,8.495,8.3188,8.4416,69.0906,74.4143,70.9246,60.8765,57.6196,57.4684,48.5764,35.6389,23.57,12.3318,11.2181,10.4917,0.03,0.12,0.46,0.57,0.25,0.25,-73.0769,3.3003,47.5856,81.2139,113.2013,78.1503,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,38.1812,48.8285,41.8493,21.7531,15.2392,14.9368,1.0034,1.0139,1.0555,1.0697,1.0294,1.0294,66.6667,0.0,0.0,80.0,85.7143,0.0,92.8571,35.7143,95.2381,9.5238,38.0952,21.4286,34.8705,36.724,28.4432,9.5975,3.6277,3.7775,11.4574,13.3878,16.4372,23.0457,25.0582,24.9238,23.726,28.9279,29.5044,27.9389,26.9447,26.8808,0.0635,0.1464,0.2835,0.9978,1.7522,3.5785,0.1314,0.3163,0.5089,1.2097,1.8841,3.8595,8.7733,8.7322,8.8144,8.8106,8.7014,8.756,8.4948,8.6986,8.9024,9.0789,7.6554,8.3671,8.2538,7.5741,8.9335,8.315,7.4345,9.1955,2.1103,2.4996,2.8161,3.535,3.8096,3.9277,1.0413,4.8356,0.0853,0.1506,0.0653,81.325,73.2395,2.3742,66.5584,7.382,5289245.9864,3183753.0
2007-04-13,9.26,726416.0,WDI.DE,8.9267,8.86,8.81,8.4543,8.3043,8.3345,9.0083,8.9287,8.88,8.6622,8.4982,8.3376,9.145,9.0879,9.0499,8.8657,8.6941,8.5216,8.859,8.8596,8.867,8.6659,8.3905,8.4547,94.5044,90.0899,84.3691,69.6315,63.778,60.5761,61.3096,43.1885,28.65,13.423,11.4458,10.4822,0.46,0.52,0.78,1.22,1.06,0.82,100.0,166.6667,220.5654,129.3424,162.73,135.8991,0.7636,0.7636,0.7636,0.7636,0.7636,0.7636,89.0087,80.1798,68.7382,39.2631,27.556,21.1521,1.0523,1.0595,1.092,1.1517,1.1293,1.0972,100.0,0.0,20.0,100.0,100.0,0.0,100.0,28.5714,100.0,4.7619,35.7143,19.0476,86.7761,73.3868,59.1303,27.609,15.9983,10.0925,4.6026,8.2201,11.9804,20.2724,23.1465,23.9827,65.0082,53.5546,46.6467,35.7356,31.9631,29.3671,0.0423,0.1171,0.243,0.9265,1.6688,3.4933,0.5976,0.7631,0.9462,1.6332,2.3044,4.2776,8.9267,8.455,9.3984,9.2634,8.4566,8.86,8.4296,8.81,9.1904,9.2749,7.6337,8.4543,8.3043,7.5017,9.1069,8.3345,7.4086,9.2604,3.3092,3.0775,3.1294,3.5259,3.7112,3.7644,1.0605,4.8799,0.1065,0.1984,0.0919,76.9777,75.8682,2.8509,72.2588,7.4569,5936416.6046,3910169.0
2007-04-16,9.95,1073114.0,WDI.DE,9.32,9.106,8.9986,8.5936,8.4062,8.3712,9.52,9.292,9.165,8.8616,8.6478,8.4128,9.7837,9.6104,9.4902,9.1677,8.9298,8.6592,9.3156,9.2806,9.2686,9.0456,8.71,8.499,97.9406,95.1329,90.9641,77.0985,69.9759,64.2013,72.8202,52.2573,35.7898,15.8905,12.4517,10.7067,1.18,1.23,1.32,1.95,2.14,1.54,100.0,156.1362,199.6673,215.1283,245.3039,240.0643,0.686,0.686,0.686,0.686,0.686,0.686,95.8812,90.2658,81.9282,54.197,39.9517,28.4026,1.1345,1.1411,1.153,1.2437,1.274,1.1831,100.0,33.3333,0.0,100.0,100.0,0.0,100.0,21.4286,100.0,0.0,33.3333,100.0,95.8414,88.5323,78.6286,47.9673,32.5708,19.9112,1.7934,4.4622,7.7186,16.5326,20.3073,22.4659,84.4581,73.3592,64.5144,47.0144,39.9255,33.6366,0.0282,0.0937,0.2083,0.8603,1.5893,3.4101,1.3284,1.5405,1.741,2.4466,3.1247,5.1057,9.32,8.3365,10.3035,10.0309,8.1811,9.106,8.1462,8.9986,9.851,9.678,7.5091,8.5936,8.4062,7.3708,9.4415,8.3712,7.3224,9.42,5.2692,4.2209,3.8746,3.7362,3.7488,3.6496,1.0798,4.9306,0.1573,0.2886,0.1312,76.3902,80.0628,3.8107,71.6607,7.5669,6335714.8371,4983283.0
2007-04-17,9.99,549483.0,WDI.DE,9.7333,9.344,9.1771,8.7407,8.4971,8.4062,9.855,9.5867,9.4129,9.0478,8.7918,8.4881,10.0149,9.9026,9.7841,9.4184,9.1399,8.7908,9.6153,9.5533,9.5335,9.3601,8.9541,8.5411,98.0468,95.306,91.2148,77.4448,70.2854,64.3957,80.494,59.5123,41.9097,18.1817,13.4098,10.9258,1.24,1.19,1.25,2.06,1.91,1.47,65.3307,94.5234,129.0736,200.6547,216.9014,240.7835,-0.5806,-0.5806,-0.5806,-0.5806,-0.5806,-0.5806,96.0936,90.612,82.4296,54.8895,40.5707,28.7915,1.1417,1.1352,1.143,1.2598,1.2364,1.1725,66.6667,0.0,0.0,80.0,85.7143,14.2857,92.8571,14.2857,95.2381,42.8571,30.9524,97.619,95.8414,88.5323,78.6286,47.9673,32.5708,19.9112,1.3842,3.767,6.8064,15.5359,19.4964,22.0056,65.1865,61.9309,56.8902,44.1801,38.3313,32.9473,0.0188,0.075,0.1785,0.7989,1.5136,3.3289,0.8856,1.2324,1.4923,2.2718,2.9759,4.9842,9.7333,9.0631,10.4035,10.4299,8.2581,9.344,8.1177,9.1771,10.2366,9.9739,7.5075,8.7407,8.4971,7.2739,9.7204,8.4062,7.2475,9.5649,4.5331,3.9838,3.7511,3.6771,3.7037,3.6224,1.0993,4.9812,0.1823,0.3592,0.1768,81.3823,88.2157,5.1665,69.9045,7.7526,6211638.0307,5532766.0
2007-04-18,9.84,781849.0,WDI.DE,9.9267,9.558,9.3371,8.8764,8.5871,8.4383,9.9083,9.752,9.5786,9.1944,8.9139,8.5548,9.954,9.9588,9.8966,9.5795,9.2945,8.8994,9.6632,9.6313,9.6127,9.4856,9.1183,8.5736,76.0013,81.6882,81.3416,72.9885,67.5439,63.0797,59.9695,55.0747,41.6935,19.0376,13.7945,11.0088,0.58,1.07,1.12,1.9,1.89,1.35,-58.3333,45.6011,68.7109,134.182,162.4059,193.4577,-0.4627,-0.4627,-0.4627,-0.4627,-0.4627,-0.4627,52.0027,63.3765,62.6831,45.9769,35.0879,26.1594,1.0626,1.122,1.1284,1.2393,1.2377,1.159,33.3333,0.0,20.0,60.0,71.4286,0.0,85.7143,7.1429,90.4762,38.0952,28.5714,95.2381,18.9204,37.3244,40.3966,30.164,21.4893,14.4127,25.5462,19.8931,18.6072,20.7869,22.7129,23.5768,37.469,43.5865,43.8296,38.7437,35.1465,31.5174,0.4025,0.45,0.543,1.1318,1.8315,3.6397,0.5904,0.9859,1.2791,2.1096,2.8342,4.8655,9.9267,9.7998,10.0535,10.5219,8.5941,9.558,8.264,9.3371,10.4103,10.145,7.6079,8.8764,8.5871,7.2641,9.9102,8.4383,7.2,9.6767,5.3378,4.5974,4.237,3.9528,3.9054,3.7521,1.119,5.0298,0.1773,0.3984,0.2211,83.2068,81.342,6.1605,66.8033,7.9253,6269984.971,4750917.0
2007-04-19,10.03,624517.0,WDI.DE,9.9533,9.814,9.5129,9.0336,8.6838,8.4748,9.96,9.9093,9.7518,9.3482,9.045,8.6288,10.0528,10.0761,10.0395,9.7525,9.4598,9.0174,9.6766,9.7529,9.7251,9.6602,9.2953,8.615,83.1849,85.0667,83.9145,74.9544,69.1446,64.0335,46.2864,51.5247,41.5082,19.8323,14.1609,11.0899,0.08,1.28,1.23,2.2,2.03,1.53,-37.1429,33.7218,54.2904,109.2388,145.0837,180.2344,0.717,0.717,0.717,0.717,0.717,0.717,66.3698,70.1333,67.8291,49.9087,38.2892,28.0669,1.008,1.1463,1.1398,1.281,1.2537,1.18,0.0,0.0,0.0,40.0,57.1429,0.0,78.5714,0.0,85.7143,33.3333,26.1905,92.8571,18.9204,37.3244,40.3966,30.164,21.4893,14.4127,16.9795,15.3865,15.3541,18.8146,21.2466,22.7758,24.9041,33.7124,36.1668,35.0677,32.8775,30.4466,0.2684,0.36,0.4655,1.051,1.7443,3.553,0.3936,0.7887,1.0964,1.9589,2.6992,4.7496,9.9533,9.7898,10.1169,10.3823,9.2457,9.814,8.4462,9.5129,10.5795,10.2897,7.7775,9.0336,8.6838,7.2541,10.1135,8.4748,7.1447,9.8048,5.2525,4.6651,4.3178,3.9784,3.9006,3.7192,1.1388,5.0798,0.1749,0.4397,0.2649,84.025,82.5173,7.1253,70.7458,8.0859,6894501.971,5375434.0
2007-04-20,10.04,688220.0,WDI.DE,9.97,9.97,9.6943,9.1636,8.7824,8.5067,10.0033,9.9847,9.8836,9.4824,9.1683,8.7016,10.0793,10.1287,10.1237,9.8898,9.6028,9.1277,9.6848,9.8245,9.8167,9.7749,9.4464,8.6505,83.5731,85.2457,84.0496,75.0573,69.2284,64.0835,48.5245,51.9222,42.9921,21.0828,14.7727,11.2464,0.05,0.78,1.27,1.82,2.07,1.34,100.0,104.7877,71.7949,111.2955,148.7453,190.4464,-0.5294,-0.5294,-0.5294,-0.5294,-0.5294,-0.5294,67.1462,70.4915,68.0992,50.1145,38.4569,28.167,1.005,1.0842,1.1448,1.2214,1.2597,1.154,100.0,33.3333,0.0,100.0,100.0,14.2857,100.0,0.0,100.0,28.5714,23.8095,100.0,53.0005,53.5124,51.8952,37.3385,27.0086,17.6635,11.4415,12.0917,12.835,17.1303,19.9456,22.0378,37.2463,39.9294,40.5275,37.5454,34.7064,31.4932,0.1789,0.288,0.399,0.9759,1.6613,3.4684,0.5824,0.951,1.2598,2.139,2.8907,4.9566,9.97,9.786,10.154,10.1148,9.8252,9.97,8.7726,9.6943,10.616,10.4326,7.8945,9.1636,8.7824,7.2796,10.2852,8.5067,7.0947,9.9186,5.1914,4.7443,4.4229,4.0534,3.953,3.748,1.1587,5.1294,0.1625,0.4679,0.3055,80.3057,77.0579,7.7536,67.37,8.2353,6746062.3631,6063654.0
2007-04-23,9.9,534094.0,WDI.DE,9.99,9.96,9.8586,9.2786,8.8643,8.5379,9.9683,9.9613,9.935,9.5806,9.2699,8.7664,9.9711,10.0645,10.1045,9.9608,9.7004,9.2173,9.6911,9.8256,9.8347,9.8038,9.5162,8.6806,56.2856,70.4589,73.9131,70.6794,66.5687,62.8302,42.335,49.6845,42.9721,21.9478,15.2324,11.3689,0.06,-0.05,1.15,1.61,1.72,1.31,-29.661,-21.148,34.6613,76.3263,110.8321,157.1055,-0.5312,-0.5312,-0.5312,-0.5312,-0.5312,-0.5312,12.5712,40.9178,47.8261,41.3588,33.1374,25.6604,1.0061,0.995,1.1314,1.1942,1.2103,1.1525,66.6667,0.0,0.0,80.0,85.7143,0.0,92.8571,0.0,95.2381,23.8095,21.4286,97.619,29.9559,40.7335,42.8524,33.194,24.4255,16.3898,15.36,14.3973,14.4744,17.7575,20.2628,22.162,28.4981,34.1876,36.1819,35.4038,33.3606,30.8507,0.2093,0.3204,0.432,0.9962,1.6721,3.4758,0.3883,0.7608,1.0798,1.9862,2.753,4.8385,9.99,9.8625,10.1175,10.1154,9.8046,9.96,9.3524,9.8586,10.3647,10.501,8.0561,9.2786,8.8643,7.315,10.4136,8.5379,7.0635,10.0123,4.5873,4.4956,4.3064,4.048,3.972,3.7875,1.1788,5.1771,0.1344,0.4735,0.3391,75.8723,68.0416,7.9743,66.1645,8.4045,6712681.4881,5529560.0
2007-04-24,9.84,296290.0,WDI.DE,9.9267,9.93,9.9414,9.3757,8.95,8.5583,9.8933,9.9213,9.9304,9.6554,9.3586,8.827,9.8813,9.9843,10.0547,9.9981,9.7722,9.2948,9.7464,9.8264,9.8353,9.8107,9.5723,8.6991,46.5209,64.4682,69.7095,68.8266,65.4374,62.2953,38.2086,47.8943,42.955,22.7511,15.6701,11.4884,-0.19,-0.15,0.58,1.36,1.8,0.86,-72.5,-50.4305,-53.5318,59.3798,91.3388,141.9369,-0.0714,-0.0714,-0.0714,-0.0714,-0.0714,-0.0714,-6.9582,28.9364,39.419,37.6532,30.8747,24.5907,0.9811,0.985,1.0626,1.1604,1.2239,1.0958,33.3333,0.0,20.0,60.0,71.4286,0.0,85.7143,0.0,90.4762,19.0476,19.0476,95.2381,29.9559,40.7335,42.8524,33.194,24.4255,16.3898,13.3087,13.3476,13.7234,17.2927,19.9082,21.9612,24.6922,31.6951,34.3045,34.4772,32.7767,30.5711,0.1395,0.2563,0.3703,0.925,1.5925,3.3931,0.2588,0.6086,0.9255,1.8443,2.6219,4.7233,9.9267,9.7591,10.0943,10.1071,9.7529,9.93,9.786,9.9414,10.0969,10.5439,8.2076,9.3757,8.95,7.3934,10.5066,8.5583,7.0368,10.0799,3.5511,3.9029,3.917,3.8834,3.8736,3.7537,1.1991,5.2237,0.1029,0.4677,0.3648,65.9601,52.7807,8.1861,62.7578,8.5601,6670354.3453,5233270.0
2007-04-25,9.87,193088.0,WDI.DE,9.87,9.936,9.93,9.4643,9.039,8.5736,9.865,9.9013,9.9125,9.7213,9.4423,8.888,9.871,9.9493,10.0264,10.0307,9.8374,9.3692,9.7785,9.8269,9.836,9.8213,9.6277,8.7138,52.6781,66.2611,70.6821,69.2605,65.743,62.459,26.4215,43.8763,41.7305,23.2449,15.9855,11.5808,-0.17,0.03,-0.08,1.24,1.87,0.64,-54.0541,-59.8456,-56.3923,51.2524,80.8469,136.0921,0.0833,0.0833,0.0833,0.0833,0.0833,0.0833,5.3563,32.5222,41.3643,38.521,31.486,24.918,0.9831,1.003,0.992,1.1437,1.2337,1.0693,0.0,100.0,0.0,40.0,57.1429,0.0,78.5714,0.0,85.7143,14.2857,16.6667,92.8571,2.8473,27.8043,34.3831,29.6644,22.2927,15.3706,17.3624,15.4851,15.1754,17.84,20.1909,22.074,18.3801,27.4124,31.0791,32.8882,31.7757,30.0923,0.163,0.275,0.3874,0.929,1.5867,3.3823,0.1726,0.4869,0.7933,1.7126,2.4971,4.6109,9.87,9.821,9.919,10.1022,9.7698,9.936,9.7672,9.93,10.0928,10.5797,8.3489,9.4643,9.039,7.4962,10.5819,8.5736,7.0131,10.134,3.1708,3.5992,3.6946,3.7687,3.7937,3.7111,1.2194,5.2702,0.0763,0.4602,0.3839,55.0724,44.3949,8.3663,60.9777,8.7033,6734717.0119,5426358.0
2007-04-26,9.91,176892.0,WDI.DE,9.8733,9.912,9.9186,9.5479,9.1333,8.5952,9.885,9.8927,9.9075,9.7808,9.5214,8.9501,9.8982,9.9472,10.0182,10.0624,9.8984,9.4415,9.7801,9.8355,9.8375,9.8366,9.6866,8.7351,61.5353,68.8784,72.0769,69.8628,66.162,62.6803,24.4791,41.7565,41.1222,23.8038,16.3328,11.6839,0.01,-0.12,-0.08,1.17,1.98,0.91,100.0,-12.3967,11.2903,52.1474,77.9929,135.3547,0.05,0.05,0.05,0.05,0.05,0.05,23.0705,37.7567,44.1537,39.7257,32.3239,25.3606,1.001,0.988,0.992,1.1339,1.2497,1.1011,0.0,66.6667,0.0,20.0,42.8571,14.2857,71.4286,7.1429,80.9524,9.5238,14.2857,90.4762,20.5943,33.2773,37.4723,31.0695,23.279,15.9094,13.158,13.5745,13.9044,17.1314,19.6654,21.7828,19.9832,27.1148,30.5699,32.5749,31.5993,30.0251,0.1087,0.22,0.332,0.8626,1.5111,3.3018,0.165,0.4395,0.73,1.6402,2.4282,4.5511,9.8733,9.816,9.9307,10.0491,9.7749,9.912,9.7631,9.9186,10.074,10.6076,8.4881,9.5479,9.1333,7.6316,10.635,8.5952,6.9872,10.2033,2.778,3.2714,3.4423,3.6296,3.6946,3.6562,1.2399,5.3166,0.0547,0.4523,0.3976,45.2984,38.7196,8.5108,62.0898,8.8351,6752406.2119,5603250.0
2007-04-27,9.94,174486.0,WDI.DE,9.9067,9.892,9.9329,9.635,9.2286,8.6164,9.9183,9.902,9.9129,9.833,9.5948,9.0127,9.9304,9.9587,10.02,10.0909,9.9542,9.511,9.8512,9.8429,9.841,9.8556,9.7398,8.7561,68.2258,70.9883,73.1927,70.3324,66.4847,62.8486,17.5085,38.6266,39.9742,24.2035,16.617,11.7737,0.1,-0.1,0.1,1.22,2.0,0.89,45.7143,47.619,-5.7221,46.5124,69.9015,128.4774,-0.0909,-0.0909,-0.0909,-0.0909,-0.0909,-0.0909,36.4516,41.9765,46.3855,40.6647,32.9695,25.6971,1.0102,0.99,1.0102,1.1399,1.2519,1.0983,66.6667,33.3333,60.0,0.0,28.5714,0.0,64.2857,0.0,76.1905,4.7619,11.9048,88.0952,3.5674,26.1073,33.0863,29.3992,22.301,15.4576,13.2946,13.5834,13.8784,16.9743,19.4895,21.6634,14.2782,23.1819,27.603,31.111,30.6771,29.5852,0.1024,0.206,0.3146,0.831,1.4692,3.2531,0.11,0.3516,0.6257,1.5231,2.3125,4.4427,9.9067,9.8493,9.964,9.9606,9.8234,9.892,9.7911,9.9329,10.0746,10.6049,8.6651,9.635,9.2286,7.7893,10.6678,8.6164,6.9621,10.2707,2.5842,3.0518,3.2578,3.5182,3.6135,3.611,1.2605,5.3628,0.0366,0.4433,0.4067,43.1124,46.2228,8.6807,64.334,8.9562,6847580.3938,5777736.0
