date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Down 3,Aroon Up 3,Aroon Down 5,Aroon Up 5,Aroon Up 7,Aroon Down 7,Aroon Down 14,Aroon Up 14,Aroon Down 21,Aroon Up 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Upper Band 3,Real Middle Band 3,Real Lower Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Upper Band 7,Real Lower Band 7,Real Middle Band 7,Real Middle Band 14,Real Lower Band 14,Real Upper Band 14,Real Lower Band 21,Real Upper Band 21,Real Middle Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD,MACD_Signal,MACD_Hist,SlowK,SlowD,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2017-11-13,7.785,2778926.0,FBK.MI,7.8717,7.91,7.9221,7.9439,7.759,7.566,7.8533,7.884,7.9002,7.9372,7.8788,7.6825,7.8179,7.8512,7.8912,7.9828,7.98,7.8681,7.9091,7.9142,7.9027,7.8878,7.7392,7.5969,17.0671,29.4776,39.875,53.1709,55.6096,56.1673,59.1448,37.7206,35.0599,25.9345,18.3247,11.8932,-0.19,-0.155,-0.225,0.0,0.43,0.49,-100.0,-160.2972,-194.0394,-164.7233,16.3647,65.4709,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-65.8659,-41.0449,-20.2501,6.3417,11.2193,12.3346,0.9762,0.9805,0.9719,1.0,1.0585,1.0672,100.0,0.0,100.0,40.0,14.2857,100.0,0.0,42.8571,0.0,61.9048,50.0,80.9524,85.9121,55.8111,31.8196,1.9879,4.0077,7.319,34.6832,26.9833,22.8631,18.8099,18.5574,19.0578,2.6282,7.6526,11.8254,18.0767,20.1069,22.0678,0.1966,0.2386,0.2778,0.4383,0.6235,1.2062,0.0149,0.0677,0.1437,0.4212,0.6755,1.3967,7.9985,7.8717,7.7448,7.91,7.7738,8.0462,8.0443,7.8,7.9221,7.9439,7.7787,8.1092,7.1847,8.3334,7.759,7.566,6.9869,8.145,2.4269,2.2716,2.23,2.1381,2.055,1.9356,6.9511,6.0431,0.136,0.1546,-0.0186,31.3604,35.6554,3.8269,38.3076,7.5534,229632216.2346,142961114.0
2017-11-14,7.715,1764454.0,FBK.MI,7.8117,7.861,7.8864,7.9418,7.7729,7.5752,7.775,7.819,7.8484,7.9067,7.8748,7.6894,7.7304,7.7674,7.8129,7.931,7.9502,7.8651,7.8641,7.8683,7.8662,7.8865,7.7384,7.5994,11.7889,23.3351,33.8371,49.2713,52.9502,54.8778,68.3782,41.6853,34.8593,24.3106,17.6032,11.7742,-0.18,-0.245,-0.25,-0.03,0.29,0.39,-86.6279,-115.6212,-152.1006,-220.7585,-6.184,45.1191,-0.8846,-0.8846,-0.8846,-0.8846,-0.8846,-0.8846,-76.4223,-53.3297,-32.3259,-1.4575,5.9003,9.7556,0.9772,0.9692,0.9686,0.9961,1.0391,1.0532,100.0,0.0,100.0,20.0,0.0,100.0,0.0,35.7143,14.2857,57.1429,47.619,78.5714,86.8452,57.544,33.6557,3.2007,3.1737,6.8983,27.7743,23.9884,21.1798,18.1799,18.1332,18.8236,1.9554,6.4646,10.5133,17.0522,19.3219,21.613,0.1411,0.2009,0.2482,0.417,0.6038,1.1874,0.0099,0.0541,0.1232,0.3911,0.6434,1.3634,7.9952,7.8117,7.6281,7.861,7.6677,8.0543,8.0688,7.704,7.8864,7.9418,7.7659,8.1177,7.2177,8.328,7.7729,7.5752,6.9994,8.1511,2.1943,2.1708,2.1695,2.1237,2.0551,1.9468,6.9587,6.0477,0.1133,0.1464,-0.0331,22.3959,31.9579,3.3045,37.3359,7.5812,228003489.4654,141196660.0
2017-11-15,7.65,2037192.0,FBK.MI,7.7167,7.796,7.845,7.9189,7.7905,7.5815,7.6942,7.7487,7.7893,7.8678,7.8636,7.6929,7.6559,7.6882,7.7342,7.872,7.9124,7.8561,7.769,7.8028,7.8202,7.8549,7.7346,7.6002,8.2396,18.7904,29.0687,45.9046,50.5912,53.705,77.2574,48.6538,37.9232,24.049,17.2131,11.5,-0.285,-0.325,-0.29,-0.32,0.37,0.265,-100.0,-126.9513,-146.0975,-236.6693,-48.8328,12.062,-0.2759,-0.2759,-0.2759,-0.2759,-0.2759,-0.2759,-83.5208,-62.4192,-41.8627,-8.1908,1.1823,7.4099,0.9641,0.9592,0.9635,0.9598,1.0508,1.0359,100.0,0.0,100.0,0.0,28.5714,100.0,100.0,28.5714,9.5238,52.381,45.2381,76.1905,95.0156,76.5279,56.3065,20.648,9.4109,0.2552,50.9337,38.778,32.1648,24.0101,22.149,20.9253,1.3018,5.1561,8.9913,15.7918,18.3388,21.0324,0.259,0.3257,0.3777,0.5522,0.74,1.3242,0.0066,0.0433,0.1056,0.3632,0.6127,1.3309,7.8269,7.7167,7.6064,7.796,7.5822,8.0098,8.0831,7.6069,7.845,7.9189,7.6888,8.1491,7.2771,8.3039,7.7905,7.5815,7.0084,8.1547,2.216,2.1958,2.1929,2.1475,2.0797,1.9695,6.9657,6.0522,0.089,0.1349,-0.0459,13.6804,22.4789,2.6507,38.8437,8.11,228916713.4654,139159468.0
2017-11-16,7.8,1721482.0,FBK.MI,7.7217,7.777,7.8221,7.9082,7.8131,7.5912,7.7358,7.75,7.778,7.8519,7.8645,7.703,7.7483,7.7321,7.7504,7.8611,7.905,7.8611,7.7693,7.8027,7.8191,7.853,7.7383,7.6045,55.0671,48.0028,48.5784,53.7572,55.4052,55.9314,56.9214,44.0249,35.5338,22.74,16.3976,11.3373,0.015,-0.095,-0.16,-0.15,0.475,0.405,38.2979,-31.401,-57.8591,-116.394,-25.529,37.1879,0.6905,0.6905,0.6905,0.6905,0.6905,0.6905,10.1341,-3.9944,-2.8433,7.5144,10.8104,11.8628,1.0019,0.988,0.9799,0.9811,1.0648,1.0548,66.6667,0.0,80.0,0.0,14.2857,85.7143,92.8571,21.4286,4.7619,47.619,42.8571,73.8095,16.2494,25.5091,21.1975,5.7232,0.0882,4.6689,31.4527,29.5444,26.6124,21.8606,20.7778,20.2373,22.6598,17.5349,17.3034,19.4938,20.7411,22.2196,0.1727,0.2606,0.3237,0.5128,0.7048,1.2926,0.1244,0.1546,0.2105,0.4573,0.7035,1.4193,7.8445,7.7217,7.5988,7.777,7.5861,7.9679,8.0417,7.6025,7.8221,7.9082,7.671,8.1454,7.3438,8.2824,7.8131,7.5912,7.0173,8.1651,2.3464,2.2614,2.2281,2.1481,2.0708,1.9498,6.974,6.0569,0.0809,0.1241,-0.0432,26.2891,20.7885,2.1595,47.2465,8.1044,230474244.7987,140880950.0
2017-11-17,7.925,2129837.0,FBK.MI,7.7917,7.775,7.815,7.9004,7.8452,7.6019,7.8375,7.7993,7.8037,7.8541,7.8747,7.7186,7.8781,7.8286,7.8172,7.8829,7.9197,7.8769,7.7989,7.8034,7.8203,7.8546,7.7553,7.6121,72.5668,62.1757,59.4278,59.0871,58.9084,57.6692,47.1504,36.7798,31.0244,21.5947,16.004,11.277,0.21,-0.01,-0.05,-0.11,0.675,0.45,100.0,106.8876,47.0948,-20.9729,13.4143,67.9043,0.9091,0.9091,0.9091,0.9091,0.9091,0.9091,45.1336,24.3514,18.8556,18.1741,17.8169,15.3385,1.0272,0.9987,0.9937,0.9863,1.0931,1.0602,33.3333,100.0,60.0,0.0,0.0,71.4286,85.7143,14.2857,0.0,42.8571,40.4762,71.4286,27.6086,7.7997,3.9679,6.7056,8.1312,8.8027,21.6799,23.9447,22.9766,20.3212,19.7681,19.7156,38.2164,27.9959,24.8754,23.2424,23.2674,23.5217,0.1151,0.2084,0.2775,0.4762,0.6712,1.2619,0.2029,0.2437,0.3004,0.5446,0.79,1.5055,8.0165,7.7917,7.5668,7.775,7.5907,7.9593,8.0168,7.6132,7.815,7.9004,7.6734,8.1273,7.4476,8.2429,7.8452,7.6019,7.0203,8.1835,2.2336,2.197,2.1771,2.1119,2.0402,1.9229,6.9835,6.0615,0.0837,0.116,-0.0324,55.6235,31.8643,1.7301,50.8311,8.0988,232475000.7684,143010787.0
2017-11-20,7.995,1409766.0,FBK.MI,7.9067,7.817,7.8293,7.8979,7.8774,7.613,7.9392,7.8727,7.8487,7.8668,7.8883,7.7369,7.9748,7.9211,7.8922,7.9175,7.944,7.8977,7.8861,7.824,7.8245,7.8557,7.7771,7.6216,79.3292,68.2362,64.343,61.7461,60.7227,58.6057,48.1024,34.8193,29.3668,21.1383,15.9086,11.2918,0.345,0.21,0.1,-0.035,0.675,0.465,86.6359,112.4286,103.3092,43.0504,45.4069,84.9095,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,58.6585,36.4724,28.6859,23.4922,21.4454,17.2114,1.0451,1.027,1.0127,0.9956,1.0922,1.0618,0.0,100.0,40.0,100.0,0.0,57.1429,78.5714,7.1429,4.7619,38.0952,38.0952,69.0476,50.0064,26.9773,19.4212,15.2044,14.0017,11.9008,14.9316,19.4713,19.9008,18.9292,18.8361,19.2233,44.8025,33.8582,29.4938,25.7175,24.9697,24.4169,0.0768,0.1668,0.2379,0.4421,0.6393,1.2318,0.2303,0.29,0.3525,0.6007,0.8474,1.5646,8.068,7.9067,7.7454,7.817,7.561,8.073,8.0633,7.5953,7.8293,7.8979,7.676,8.1198,7.5522,8.2025,7.8774,7.613,7.0197,8.2062,2.1431,2.1424,2.1356,2.0868,2.0214,1.9083,6.9936,6.0661,0.0904,0.1109,-0.0205,79.9428,53.9518,1.3917,56.0643,8.0932,233356104.5184,144420553.0
2017-11-21,8.11,1649104.0,FBK.MI,8.01,7.896,7.8543,7.9043,7.914,7.6279,8.0408,7.9703,7.9189,7.895,7.9094,7.76,8.0902,8.0343,7.9911,7.9734,7.9845,7.9273,7.9856,7.9006,7.8366,7.8593,7.8113,7.6385,87.1407,76.1002,71.0623,65.6911,63.5024,60.0915,53.6266,36.0072,29.6015,21.2032,16.0497,11.3697,0.31,0.395,0.175,0.09,0.77,0.625,97.4194,97.6262,128.9359,98.9651,89.7289,98.742,0.625,0.625,0.625,0.625,0.625,0.625,74.2814,52.2004,42.1245,31.3823,27.0049,20.1829,1.0397,1.0512,1.0221,1.0112,1.1049,1.0835,0.0,100.0,20.0,100.0,100.0,42.8571,71.4286,100.0,0.0,100.0,35.7143,100.0,64.675,40.7587,31.0099,22.047,18.8721,14.5612,9.4287,15.0718,16.6502,17.3311,17.7385,18.6278,43.9539,35.8108,31.6182,27.1344,25.9912,24.9772,0.0512,0.1334,0.2039,0.4106,0.6088,1.2025,0.2385,0.317,0.3872,0.6428,0.8921,1.6124,8.1625,8.01,7.8575,7.896,7.5783,8.2137,8.1558,7.5528,7.8543,7.9043,7.6641,8.1444,7.6782,8.1499,7.914,7.6279,7.0171,8.2386,2.2305,2.1829,2.1569,2.0864,2.0153,1.8952,7.0048,6.0708,0.1039,0.1095,-0.0056,94.3873,76.6512,1.2041,61.9685,7.545,235005208.5184,146069657.0
2017-11-22,8.115,1990120.0,FBK.MI,8.0733,7.989,7.9014,7.9118,7.9298,7.6455,8.0933,8.0433,7.9841,7.9231,7.9277,7.7826,8.1278,8.0958,8.0564,8.0192,8.0199,7.9551,8.0431,7.9959,7.8802,7.8636,7.8246,7.6602,87.45,76.4175,71.3362,65.856,63.62,60.1552,61.4565,39.6311,31.4948,21.8032,16.4485,11.5205,0.19,0.465,0.33,0.105,0.33,0.74,100.0,107.3608,118.9394,149.1854,150.1311,114.091,0.0385,0.0385,0.0385,0.0385,0.0385,0.0385,74.9,52.835,42.6725,31.712,27.2399,20.3103,1.024,1.0608,1.0424,1.0131,1.0424,1.1003,0.0,100.0,0.0,100.0,100.0,28.5714,64.2857,100.0,0.0,100.0,33.3333,100.0,77.1162,54.1269,42.8543,29.6039,24.4237,17.7058,6.9363,12.734,14.8152,16.364,17.06,18.2513,53.6857,42.7843,37.0353,30.1272,28.0864,26.1048,0.0341,0.1067,0.1747,0.3812,0.5798,1.1739,0.264,0.3586,0.4368,0.7019,0.9546,1.679,8.1842,8.0733,7.9625,7.989,7.7517,8.2263,8.2451,7.5578,7.9014,7.9118,7.6531,8.1705,7.6865,8.173,7.9298,7.6455,7.0223,8.2686,2.0201,2.0656,2.0765,2.0506,1.9944,1.8871,7.0159,6.0756,0.1136,0.1103,0.0033,92.4966,88.9422,0.9752,63.5867,7.5507,233933605.4415,148059777.0
2017-11-23,8.06,1240193.0,FBK.MI,8.095,8.041,7.9507,7.9186,7.9448,7.6595,8.0867,8.067,8.0237,7.9429,7.9395,7.8019,8.0927,8.0947,8.0727,8.0415,8.0404,7.9756,8.0445,8.0111,7.9119,7.8666,7.8342,7.6739,62.6042,64.6208,63.6074,62.3089,61.3384,59.0924,52.1268,37.9478,30.8663,21.7984,16.576,11.6039,0.065,0.26,0.345,0.095,0.315,0.59,-23.7113,44.9251,66.2603,98.4329,94.8147,93.6404,-0.5652,-0.5652,-0.5652,-0.5652,-0.5652,-0.5652,25.2083,29.2415,27.2149,24.6179,22.6768,18.1848,1.0081,1.0333,1.0447,1.0119,1.0407,1.079,0.0,66.6667,0.0,80.0,85.7143,14.2857,57.1429,92.8571,71.4286,95.2381,30.9524,97.619,33.4675,31.2148,27.0953,21.7363,19.125,15.0212,19.8125,19.1447,19.0746,18.391,18.4139,18.9396,39.7448,36.5205,33.2529,28.6065,27.1228,25.6353,0.0877,0.1504,0.2148,0.419,0.6172,1.2109,0.176,0.2869,0.3744,0.6517,0.9091,1.639,8.1447,8.095,8.0453,8.041,7.8963,8.1857,8.2715,7.6299,7.9507,7.9186,7.6498,8.1873,7.7102,8.1793,7.9448,7.6595,7.0263,8.2927,1.8315,1.9491,1.9958,2.0191,1.9803,1.8887,7.0263,6.0803,0.1156,0.1114,0.0042,83.0985,89.9941,0.718,66.0039,7.5639,233556155.398,146819584.0
2017-11-24,8.145,1807013.0,FBK.MI,8.1067,8.085,8.0214,7.9332,7.9531,7.6761,8.1117,8.1017,8.0723,7.9731,7.9577,7.8245,8.1395,8.1376,8.1182,8.0798,8.0722,8.0022,8.0489,8.0402,7.9842,7.8759,7.8411,7.6934,77.4538,72.7479,69.5548,65.4097,63.4646,60.2054,51.8926,38.757,31.5151,22.137,16.8622,11.7314,0.035,0.22,0.495,0.205,0.175,0.695,42.1053,77.7224,78.5009,117.1761,125.5853,101.4673,0.5667,0.5667,0.5667,0.5667,0.5667,0.5667,54.9076,45.4957,39.1096,30.8194,26.9292,20.4109,1.0043,1.0278,1.0647,1.0258,1.022,1.0933,0.0,33.3333,0.0,60.0,71.4286,0.0,50.0,85.7143,66.6667,90.4762,28.5714,95.2381,51.4241,41.9936,35.4083,26.5388,22.5866,16.9613,13.1377,15.4554,16.5089,17.1734,17.5875,18.4951,40.9538,37.8333,34.6088,29.5816,27.8503,26.0507,0.0585,0.1203,0.1841,0.3891,0.5878,1.1821,0.1823,0.2945,0.3859,0.6702,0.9308,1.665,8.1771,8.1067,8.0363,8.085,7.9797,8.1903,8.2512,7.7917,8.0214,7.9332,7.6402,8.2263,7.7036,8.2026,7.9531,7.6761,7.0294,8.3227,1.8221,1.9113,1.9559,1.9868,1.954,1.8683,7.0375,6.0851,0.1226,0.1136,0.009,76.4318,84.009,0.4581,67.0352,7.577,234038025.5313,148626597.0
2017-11-27,8.11,1847566.0,FBK.MI,8.105,8.108,8.0657,7.9439,7.9607,7.692,8.1133,8.11,8.0945,7.9967,7.972,7.8447,8.1264,8.138,8.1302,8.101,8.0931,8.0236,8.0493,8.0465,8.0092,7.8811,7.8464,7.7096,62.1987,65.056,64.4918,63.1075,61.9906,59.5223,54.2856,40.3662,32.6051,22.6068,17.2097,11.8771,-0.005,0.115,0.31,0.15,0.16,0.67,52.0548,53.5499,70.7934,103.2581,115.4345,96.9379,-0.0882,-0.0882,-0.0882,-0.0882,-0.0882,-0.0882,24.3974,30.1119,28.9835,26.215,23.9812,19.0446,0.9994,1.0144,1.0397,1.0188,1.0201,1.0901,33.3333,100.0,0.0,100.0,100.0,0.0,42.8571,100.0,61.9048,100.0,26.1905,100.0,59.0716,46.8029,39.1447,28.7131,24.1596,17.8481,8.3535,12.141,14.0161,15.8894,16.6958,18.0045,32.4664,33.5043,32.0477,28.6893,27.333,25.8278,0.039,0.0962,0.1578,0.3613,0.5598,1.1539,0.1516,0.2656,0.3608,0.6523,0.9165,1.6553,8.1748,8.105,8.0352,8.108,8.0534,8.1626,8.212,7.9194,8.0657,7.9439,7.6371,8.2508,7.7025,8.219,7.9607,7.692,7.0365,8.3476,1.9187,1.9549,1.9832,2.0026,1.9688,1.8816,7.0482,6.0899,0.1239,0.1157,0.0082,69.3519,76.294,0.299,60.5141,7.5897,233277263.0608,146779031.0
2017-11-28,8.215,1822039.0,FBK.MI,8.1567,8.129,8.1071,7.9611,7.9693,7.709,8.1683,8.1457,8.1318,8.0328,7.9951,7.869,8.1977,8.1934,8.1817,8.1432,8.1286,8.0527,8.0874,8.0603,8.0483,7.8932,7.8547,7.7306,79.9602,74.9774,71.7014,66.8743,64.5818,60.8862,55.8809,41.6535,33.5393,23.0429,17.5406,12.0192,0.155,0.105,0.29,0.24,0.18,0.715,100.0,143.5185,99.5413,108.2077,133.3826,102.7041,0.88,0.88,0.88,0.88,0.88,0.88,59.9203,49.9549,43.4029,33.7486,29.1635,21.7725,1.0192,1.0129,1.0366,1.0301,1.0224,1.0953,0.0,100.0,0.0,100.0,100.0,0.0,35.7143,100.0,57.1429,100.0,23.8095,100.0,59.0716,46.8029,39.1447,28.7131,24.1596,17.8481,5.9597,10.1419,12.4088,15.0012,16.0669,17.6519,23.163,27.9878,28.3725,27.0857,26.3034,25.3219,0.026,0.077,0.1353,0.3355,0.5332,1.1265,0.101,0.2125,0.3093,0.6057,0.8729,1.6159,8.244,8.1567,8.0694,8.129,8.0271,8.2309,8.2335,7.9808,8.1071,7.9611,7.6239,8.2982,7.6906,8.248,7.9693,7.709,7.0374,8.3807,1.77,1.8483,1.8955,1.9445,1.9236,1.8496,7.0599,6.0948,0.1318,0.1189,0.0129,78.4524,74.7453,0.168,59.8543,7.6089,234662012.7008,148601070.0
2017-11-29,8.385,3494738.0,FBK.MI,8.2367,8.183,8.1629,7.9961,7.9862,7.7311,8.2825,8.231,8.2012,8.0893,8.0329,7.9004,8.3474,8.3149,8.287,8.2185,8.1883,8.0949,8.1712,8.1192,8.1248,7.9382,7.8786,7.7676,90.6404,84.1087,79.5461,71.8803,68.2601,62.9564,67.5837,48.6879,38.1698,24.7491,18.5168,12.3551,0.24,0.27,0.39,0.49,0.355,0.925,100.0,164.5022,207.5758,156.5238,216.0791,138.0519,0.4576,0.4576,0.4576,0.4576,0.4576,0.4576,81.2808,68.2175,59.0921,43.7606,36.5203,25.9129,1.0295,1.0333,1.0488,1.0621,1.0442,1.124,0.0,100.0,20.0,100.0,100.0,0.0,28.5714,100.0,52.381,100.0,21.4286,100.0,90.9894,76.8252,65.9524,46.9298,38.0406,26.1265,2.8609,6.6782,9.28,13.0254,14.6107,16.8023,60.6394,50.9553,45.2321,36.0621,32.5514,28.687,0.0173,0.0616,0.1159,0.3115,0.5078,1.0996,0.3674,0.47,0.5651,0.8625,1.1313,1.8774,8.4633,8.2367,8.01,8.183,7.9572,8.4088,8.3641,7.9617,8.1629,7.9961,7.5975,8.3947,7.6564,8.316,7.9862,7.7311,7.0334,8.4288,2.4083,2.2,2.1285,2.0373,1.9737,1.8584,7.0732,6.0997,0.1502,0.1252,0.025,75.6419,74.4821,0.505,57.641,7.6276,234721245.5482,152095808.0
2017-11-30,8.47,2493160.0,FBK.MI,8.3567,8.265,8.2143,8.0343,8.0076,7.7555,8.3992,8.3267,8.278,8.1525,8.0769,7.9348,8.458,8.4239,8.3896,8.2991,8.2539,8.1417,8.304,8.2367,8.1997,7.991,7.9134,7.8124,93.3132,87.06,82.3932,73.9963,69.9012,63.9342,75.3856,54.3153,42.1387,26.3335,19.4465,12.683,0.36,0.41,0.36,0.535,0.45,1.025,68.6131,98.3404,133.1944,144.4915,201.8772,142.5518,0.2647,0.2647,0.2647,0.2647,0.2647,0.2647,86.6264,74.1201,64.7863,47.9926,39.8025,27.8683,1.0444,1.0509,1.0444,1.0674,1.0561,1.1377,0.0,66.6667,0.0,80.0,85.7143,0.0,21.4286,92.8571,47.619,95.2381,19.0476,97.619,90.9894,76.8252,65.9524,46.9298,38.0406,26.1265,2.0134,5.4277,8.0086,12.0992,13.8969,16.3668,42.6761,41.4139,39.035,33.4978,30.9612,27.9435,0.0116,0.0493,0.0994,0.2893,0.4836,1.0735,0.2449,0.376,0.4844,0.8009,1.0774,1.8327,8.5687,8.3567,8.1446,8.265,7.9859,8.5441,8.501,7.9276,8.2143,8.0343,7.5694,8.4992,7.6187,8.3966,8.0076,7.7555,7.0284,8.4825,2.2585,2.1437,2.0928,2.0162,1.9564,1.8437,7.0871,6.1046,0.1696,0.134,0.0355,83.9753,79.3565,0.9408,55.5536,7.6637,236041153.7835,154588968.0
2017-12-01,8.325,3189474.0,FBK.MI,8.3933,8.301,8.2443,8.0729,8.0226,7.7802,8.3833,8.3467,8.3057,8.1913,8.1058,7.9613,8.3799,8.3969,8.3889,8.3267,8.2848,8.1718,8.3051,8.2429,8.2076,8.0249,7.9267,7.846,53.9159,62.3632,64.5195,65.0093,63.9762,61.1153,66.1818,54.2857,43.3868,27.3106,20.1181,12.9511,0.11,0.18,0.21,0.54,0.315,1.04,-69.2308,38.073,62.4653,104.717,141.7722,122.3311,-0.7949,-0.7949,-0.7949,-0.7949,-0.7949,-0.7949,7.8318,24.7263,29.0389,30.0186,27.9525,22.2307,1.0134,1.0221,1.0259,1.0694,1.0393,1.1428,0.0,33.3333,0.0,60.0,71.4286,14.2857,14.2857,85.7143,42.8571,90.4762,16.6667,95.2381,47.7741,54.1674,50.8752,40.0139,33.5492,23.9421,9.9904,9.706,10.7406,13.1927,14.5495,16.6409,28.268,32.6483,32.987,30.793,29.2408,27.1176,0.0577,0.0894,0.1352,0.3186,0.5106,1.0979,0.1633,0.3008,0.4152,0.7437,1.0261,1.7891,8.5123,8.3933,8.2744,8.301,8.0479,8.5541,8.5271,7.9615,8.2443,8.0729,7.6075,8.5383,7.6108,8.4344,8.0226,7.7802,7.0481,8.5123,2.3126,2.2133,2.1597,2.0721,2.0073,1.8869,7.0995,6.1096,0.1713,0.1415,0.0298,71.8172,77.1448,1.4703,53.4316,7.6983,233996619.1681,151399494.0
2017-12-04,8.41,2642211.0,FBK.MI,8.4017,8.361,8.2943,8.1225,8.0438,7.8079,8.3917,8.383,8.3471,8.2362,8.141,7.9906,8.4104,8.4241,8.4217,8.3685,8.3254,8.2072,8.3064,8.2659,8.234,8.0828,7.9506,7.8886,66.3926,68.8402,69.1033,67.5011,65.7625,62.1183,62.5716,54.9417,44.8097,28.3239,20.8108,13.2287,0.025,0.3,0.35,0.695,0.445,1.16,28.5714,59.456,68.4018,109.7304,139.8079,129.4782,0.0606,0.0606,0.0606,0.0606,0.0606,0.0606,32.7852,37.6804,38.2067,35.0022,31.525,24.2366,1.003,1.037,1.0434,1.0901,1.0559,1.16,0.0,0.0,0.0,40.0,57.1429,0.0,7.1429,78.5714,38.0952,85.7143,14.2857,92.8571,55.3511,57.5658,53.3476,41.4967,34.6652,24.6109,6.7482,7.7586,9.1683,12.1872,13.7864,16.1762,23.4798,28.809,30.1364,29.4762,28.4159,26.7377,0.0385,0.0715,0.1159,0.2958,0.4863,1.0718,0.1338,0.2656,0.3809,0.7155,1.0023,1.7715,8.5206,8.4017,8.2827,8.361,8.1879,8.5341,8.5517,8.0369,8.2943,8.1225,7.6724,8.5726,7.6014,8.4862,8.0438,7.8079,7.0704,8.5454,2.2594,2.1927,2.1467,2.0617,1.9971,1.8757,7.1126,6.1146,0.1774,0.1487,0.0288,71.8826,75.8917,1.8794,54.7312,7.7316,233436150.1681,154041705.0
2017-12-05,8.45,1802507.0,FBK.MI,8.395,8.408,8.3379,8.1796,8.0681,7.8374,8.4158,8.4127,8.3861,8.2799,8.1779,8.0205,8.4479,8.4569,8.4569,8.4106,8.3666,8.2434,8.3082,8.2864,8.2591,8.1551,7.9804,7.9356,71.7848,71.7046,71.1497,68.6331,66.5813,62.5835,49.4418,52.3124,44.5875,28.952,21.3376,13.468,-0.02,0.235,0.305,0.8,0.51,1.24,37.7049,23.1481,52.1847,95.05,119.2832,124.4793,0.1562,0.1562,0.1562,0.1562,0.1562,0.1562,43.5696,43.4092,42.2994,37.2662,33.1626,25.167,0.9976,1.0286,1.0374,1.1046,1.0642,1.172,33.3333,66.6667,0.0,20.0,42.8571,0.0,0.0,71.4286,33.3333,80.9524,11.9048,90.4762,23.1823,41.7952,43.2537,37.1166,31.8745,23.2784,10.3041,9.7178,10.4014,12.6222,14.0121,16.2384,16.5233,23.6739,26.2579,27.5226,27.1239,26.0922,0.0556,0.0872,0.1293,0.3047,0.4931,1.0762,0.0892,0.2125,0.3264,0.6644,0.9545,1.7293,8.4992,8.395,8.2908,8.408,8.3059,8.5101,8.5824,8.0933,8.3379,8.1796,7.7841,8.5751,7.5962,8.54,8.0681,7.8374,7.0987,8.5761,2.1303,2.1246,2.1018,2.0407,1.9832,1.8675,7.126,6.1196,0.1835,0.1556,0.0278,67.0097,70.2365,2.2207,56.5627,7.7635,234675373.7306,155844212.0
